time,torque servo1
0,0
0.0488431,714.7714
0.192375,30.74286
0.3359877,0
0.4801925,0
0.6078696,0
0.7352035,0
0.8630752,0
0.9912125,0
1.119368,0
1.247247,0
1.391923,0
1.535428,0
1.67935,0
1.823205,0
1.9512,0
2.079391,0
2.207063,0
2.351041,0
2.49497,0
2.623413,0
2.751485,0
2.879293,0
3.007365,0
3.134901,0
3.263046,0
3.407535,0
3.551012,0
3.69541,0
3.82314,0
3.95097,0
4.07895,0
4.207051,0
4.335071,0
4.463018,0
4.591133,0
4.735026,0
4.895155,0
5.039183,0
5.166909,0
5.295397,0
5.423055,0
5.550875,0
5.695245,0
5.838855,0
5.966891,0
6.095514,0
6.223192,0
6.351101,0
6.494986,0
6.638802,0
6.78297,0
6.927365,0
7.055169,0
7.183106,0
7.311052,0
7.439097,0
7.567089,0
7.695235,0
7.823074,0
7.950951,0
8.094864,0
8.238808,0
8.382766,0
8.527227,0
8.670942,0
8.798617,0
8.942887,0
9.07097,0
9.198727,0
9.342479,0
9.47054,0
9.598671,0
9.742584,0
9.886663,0
10.03049,0
10.15896,0
10.3031,0
10.43073,0
10.55911,0
10.68684,0
10.81472,0
10.95898,0
11.08668,0
11.23048,-743.5929
11.37474,-76.85714
11.50298,0
11.63047,0
11.75846,0
11.88675,0
12.0151,0
12.15865,-5.764286
12.28649,-5.764286
12.43054,-5.764286
12.55878,0
12.6866,0
12.81442,0
12.959,0
13.08658,0
13.21519,0
