time,currents servo1
0,0
0.0320969,0
0.1625759,102.22
0.288033,228.65
0.4167427,349.7
0.5494141,468.06
0.6720136,578.35
0.783771,640.22
0.8960671,761.27
1.00761,807
1.119868,583.73
1.23167,667.12
1.34345,790.86
1.455406,712.85
1.568009,575.66
1.696209,710.16
1.824064,801.62
1.951731,572.97
2.079619,669.81
2.207451,817.76
2.319306,613.32
2.431376,594.49
2.543326,726.3
2.655273,772.03
2.767291,591.8
2.895358,669.81
3.02334,723.61
3.151251,626.77
3.279317,613.32
3.40729,648.29
3.519234,691.33
3.631262,667.12
3.74354,616.01
3.855454,656.36
3.967283,750.51
4.079506,629.46
4.207657,618.7
4.3198,726.3
4.431593,664.43
4.543723,578.35
4.655545,653.67
4.767319,761.27
4.895453,621.39
5.023295,634.84
5.151198,669.81
5.279382,632.15
5.391217,629.46
5.503552,586.42
5.615322,650.98
5.727465,804.31
5.855363,836.59
5.967296,551.45
6.079202,659.05
6.191499,780.1
6.303376,680.57
6.415065,575.66
6.543369,694.02
6.655369,742.44
6.767388,589.11
6.879252,624.08
6.991177,734.37
7.103251,680.57
7.215114,599.87
7.327486,659.05
7.439129,763.96
7.551347,688.64
7.663283,564.9
7.775266,685.95
7.887166,796.24
7.999182,661.74
8.127451,567.59
8.255336,715.54
8.367295,653.67
8.495283,616.01
8.607532,610.63
8.719391,659.05
8.847371,656.36
8.975416,605.25
9.087209,669.81
9.199344,745.13
9.311354,634.84
9.423277,607.94
9.535502,694.02
9.663428,758.58
9.791128,599.87
9.919154,650.98
10.04739,788.17
10.1757,616.01
10.28717,602.56
10.39937,669.81
10.51105,661.74
10.62315,640.22
10.73516,602.56
10.84735,648.29
10.97519,777.41
11.10297,664.43
11.23085,602.56
11.35898,710.16
11.47115,669.81
11.71155,634.84
11.82349,511.1
11.93532,379.29
12.04736,277.07
12.17661,314.73
12.28712,325.49
12.39887,303.97
12.51088,325.49
12.62291,320.11
12.73508,287.83
12.87934,328.18
13.00756,333.56
13.13502,336.25
13.26297,336.25
13.37489,336.25
13.48726,336.25
13.61483,336.25
13.74318,338.94
13.8552,338.94
13.96702,338.94
14.07909,338.94
14.19124,338.94
14.30299,338.94
14.43086,338.94
14.55872,338.94
14.67112,338.94
14.79926,338.94
14.91085,338.94
15.02306,338.94
15.15088,341.63
15.26297,341.63
15.37508,341.63
15.48679,341.63
15.59872,341.63
15.71049,341.63
15.82288,341.63
15.93452,341.63
16.0464,341.63
16.15882,341.63
16.2705,341.63
16.39856,341.63
16.51102,341.63
16.63898,341.63
16.75122,341.63
16.86306,341.63
16.97523,341.63
17.08711,341.63
17.19884,341.63
17.31102,341.63
17.42319,341.63
17.55065,341.63
17.67948,341.63
17.80743,341.63
17.9344,341.63
18.06339,341.63
18.17529,341.63
18.28713,344.32
18.39919,344.32
18.51118,344.32
18.62251,344.32
18.73492,344.32
18.86294,344.32
18.99105,344.32
19.11842,344.32
19.23063,344.32
19.35833,344.32
19.4738,344.32
19.59823,344.32
19.72688,344.32
19.8547,344.32
19.98258,344.32
20.11087,344.32
20.22262,344.32
20.33481,344.32
20.44772,344.32
20.55895,344.32
20.67069,344.32
20.7987,344.32
20.92624,344.32
21.05418,344.32
21.18231,344.32
21.29483,344.32
21.40708,344.32
21.51899,344.32
21.63127,344.32
21.74237,344.32
21.85456,344.32
21.9664,344.32
22.07846,344.32
22.1906,344.32
22.3023,344.32
22.41434,344.32
22.54264,344.32
22.67059,344.32
22.79823,344.32
22.9266,344.32
23.03827,344.32
23.15055,344.32
23.26226,344.32
23.37423,344.32
23.63054,336.25
23.759,263.62
23.88662,336.25
23.99842,306.66
24.12658,328.18
24.25423,301.28
24.36636,306.66
24.4947,325.49
24.62259,301.28
24.75007,295.9
24.89418,333.56
25.00607,314.73
25.11799,312.04
25.2304,333.56
25.34207,322.8
25.45464,301.28
25.5668,314.73
25.67801,338.94
25.79038,325.49
25.90227,312.04
26.03062,325.49
26.14247,344.32
26.25425,303.97
26.36616,314.73
26.47824,336.25
26.59057,322.8
26.70227,295.9
26.81405,322.8
26.92641,344.32
27.05458,303.97
27.16586,317.42
27.27823,328.18
27.39082,349.7
27.50268,301.28
27.61419,322.8
27.72634,330.87
27.83882,312.04
27.94988,298.59
28.07786,325.49
28.19053,333.56
28.30246,309.35
28.41455,328.18
28.52656,336.25
28.63817,333.56
28.75,303.97
28.86174,320.11
28.97424,328.18
29.08624,314.73
29.21467,303.97
29.34261,317.42
29.47025,312.04
29.59775,282.45
29.72668,320.11
29.83852,314.73
29.95005,298.59
30.06182,303.97
30.17413,341.63
30.28587,317.42
30.41444,303.97
30.54232,333.56
30.67022,333.56
30.79779,306.66
30.92663,317.42
31.03852,338.94
31.14972,309.35
31.26256,309.35
31.37408,325.49
31.48618,333.56
31.61378,274.38
31.74253,322.8
31.8704,322.8
31.98161,277.07
32.09446,312.04
32.2063,322.8
32.3178,317.42
32.44651,309.35
32.57418,322.8
32.70235,330.87
32.8147,320.11
32.92605,201.75
33.03777,115.67
33.14967,26.9
33.26194,-2.69
33.37413,0
33.48558,0
33.59788,0
33.71,0
33.82214,0
33.93423,0
34.0623,0
34.18995,0
34.31825,-2.69
34.44585,-2.69
34.55793,-2.69
34.67021,-2.69
34.78163,-2.69
34.89388,-2.69
35.00535,-2.69
35.11804,-2.69
35.246,-2.69
35.37367,-2.69
