time,current servo1
0,0
0.0294086,0
0.1536184,-161.4
0.2814991,-271.69
0.4096523,-427.71
0.5213272,-554.14
0.6334644,-661.74
0.7455244,-769.34
0.8733896,-780.1
1.001481,-734.37
1.129212,-675.19
1.241651,-796.24
1.353346,-774.72
1.481293,-683.26
1.593598,-742.44
1.705439,-772.03
1.833437,-761.27
1.961582,-680.57
2.073405,-758.58
2.185392,-841.97
2.297408,-688.64
2.409503,-715.54
2.521354,-839.28
2.633251,-761.27
2.745344,-694.02
2.857227,-793.55
2.985495,-820.45
3.113318,-737.06
3.225147,-712.85
3.353088,-785.48
3.481705,-766.65
3.593342,-718.23
3.705123,-769.34
3.817167,-817.76
3.929136,-726.3
4.041309,-718.23
4.169351,-863.49
4.297581,-763.96
4.425426,-688.64
4.553195,-825.83
4.665466,-788.17
4.777237,-710.16
4.905077,-747.82
5.033144,-812.38
5.144976,-750.51
5.257884,-728.99
5.369144,-793.55
5.497824,-793.55
5.625628,-726.3
5.752963,-785.48
5.881483,-780.1
6.009126,-715.54
6.121093,-763.96
6.233792,-801.62
6.345487,-796.24
6.457333,-704.78
6.56907,-796.24
6.68148,-841.97
6.7938,-763.96
6.905634,-739.75
7.017233,-823.14
7.129531,-815.07
7.241116,-720.92
7.369126,-737.06
7.481153,-823.14
7.593046,-772.03
7.705144,-745.13
7.833247,-798.93
7.945098,-836.59
8.056899,-750.51
8.184986,-777.41
8.297223,-823.14
8.409385,-774.72
8.520775,-731.68
8.632873,-761.27
8.744942,-836.59
8.856964,-753.2
8.984903,-720.92
9.097433,-841.97
9.209367,-772.03
9.320932,-720.92
9.432855,-807
9.561312,-793.55
9.672885,-739.75
9.784894,-761.27
9.896785,-828.52
10.00873,-782.79
10.12109,-710.16
10.23332,-790.86
10.34536,-785.48
10.45683,-718.23
10.56875,-737.06
10.69658,-820.45
10.82491,-785.48
10.93665,-731.68
11.04874,-774.72
11.16061,-823.14
11.27331,-734.37
11.38476,-742.44
11.62617,-788.17
11.75273,-634.84
11.88049,-500.34
12.00864,-363.15
12.13654,-260.93
12.24866,-266.31
12.36073,-274.38
12.47265,-279.76
12.58462,-266.31
12.69664,-239.41
12.80865,-277.07
12.93651,-263.62
13.0647,-287.83
13.19265,-260.93
13.32072,-274.38
13.44858,-277.07
13.57651,-255.55
13.68853,-260.93
13.80057,-255.55
13.91269,-266.31
14.02487,-244.79
14.13651,-279.76
14.24854,-266.31
14.36101,-274.38
14.47342,-236.72
14.58541,-266.31
14.69692,-269
14.80897,-271.69
14.92088,-255.55
15.03248,-263.62
15.14498,-252.86
15.25649,-266.31
15.36915,-252.86
15.48053,-277.07
15.59254,-271.69
15.70445,-274.38
15.8333,-223.27
15.94444,-252.86
16.05678,-263.62
16.16848,-247.48
16.28021,-258.24
16.40888,-263.62
16.52066,-258.24
16.6327,-239.41
16.76048,-266.31
16.87234,-271.69
16.98444,-277.07
17.09668,-260.93
17.20878,-271.69
17.32059,-269
17.57619,-247.48
17.68891,-390.05
17.81716,-527.24
17.94456,-680.57
18.07237,-833.9
18.20022,-936.12
18.32876,-702.09
18.45662,-798.93
18.58459,-930.74
18.71231,-712.85
18.84085,-815.07
18.96887,-909.22
19.09623,-737.06
19.20798,-777.41
19.32015,-841.97
19.43255,-812.38
19.54416,-720.92
19.6563,-801.62
19.76813,-804.31
19.8806,-774.72
19.99255,-726.3
20.10414,-758.58
20.21632,-844.66
20.32826,-753.2
20.44025,-723.61
20.55204,-852.73
20.66445,-788.17
20.77608,-734.37
20.90393,-817.76
21.03196,-785.48
21.16052,-737.06
21.28804,-796.24
21.41658,-855.42
21.54455,-742.44
21.67221,-755.89
21.80072,-820.45
21.92887,-742.44
22.0565,-747.82
22.18426,-836.59
22.31241,-734.37
22.44051,-728.99
22.56861,-772.03
22.69665,-763.96
22.82453,-723.61
22.95246,-772.03
23.08051,-793.55
23.20861,-704.78
23.33602,-761.27
23.4644,-790.86
23.59251,-710.16
23.84862,-785.48
23.97616,-650.98
24.10419,-513.79
24.23241,-376.6
24.36049,-247.48
24.48804,-260.93
24.61584,-298.59
24.74434,-301.28
24.87222,-266.31
25.00033,-287.83
25.12844,-282.45
25.25659,-271.69
25.38422,-266.31
25.51221,-277.07
25.64022,-266.31
25.76845,-244.79
25.89649,-277.07
26.02454,-258.24
26.13578,-239.41
26.2478,-271.69
26.35989,-285.14
26.47242,-277.07
26.58435,-234.03
26.69634,-258.24
26.80859,-255.55
26.91969,-277.07
27.03255,-258.24
27.14354,-260.93
27.25611,-260.93
27.36819,-263.62
27.48005,-242.1
27.59254,-266.31
27.70383,-277.07
27.81651,-277.07
27.9275,-244.79
28.04026,-247.48
28.15243,-266.31
28.26402,-274.38
28.37588,-255.55
28.4874,-258.24
28.60046,-266.31
28.71199,-266.31
28.82441,-239.41
28.93572,-263.62
29.04786,-269
29.15998,-263.62
29.27192,-220.58
29.38431,-260.93
29.49622,-263.62
29.60787,-271.69
29.84969,-269
29.95987,-260.93
30.07207,-250.17
30.18434,-258.24
30.29554,-277.07
30.4077,-282.45
30.52008,-271.69
30.63193,-255.55
30.74404,-266.31
30.85587,-266.31
30.96769,-260.93
31.07958,-269
31.19154,-266.31
31.3038,-263.62
31.41612,-247.48
31.52776,-274.38
31.64018,-274.38
31.75179,-287.83
31.86335,-260.93
31.97541,-260.93
32.08737,-263.62
32.19963,-274.38
32.31136,-255.55
32.42356,-269
32.53585,-263.62
32.64756,-271.69
32.75933,-236.72
32.87125,-274.38
32.98335,-277.07
33.09572,-274.38
33.20732,-260.93
33.31942,-258.24
33.43174,-258.24
33.5437,-250.17
33.65564,-271.69
33.76762,-271.69
33.87919,-277.07
33.99138,-277.07
34.1034,-250.17
34.21568,-255.55
34.32768,-274.38
34.44007,-247.48
34.55163,-274.38
34.66366,-271.69
34.7756,-269
34.88724,-244.79
34.99932,-279.76
35.11172,-266.31
35.22295,-279.76
35.33504,-269
35.44725,-260.93
