time,torque servo3
0,0
0.0477577,-0.545608
0.175521,-0.0940704
0.303575,-0.0862312
0.43151,-0.0901508
0.559781,-0.0901508
0.687585,-0.09799
0.815719,-0.0862312
0.943508,-0.0862312
1.07176,-0.0901508
1.2011,-0.105829
1.34354,-0.10191
1.47142,-0.0940704
1.59986,-0.0940704
1.72803,-0.105829
1.85607,-0.0901508
1.98357,-0.0901508
2.11198,-0.0901508
2.23964,-0.0940704
2.36746,-0.10191
2.49598,-0.0940704
2.62409,-0.0940704
2.75142,-0.0940704
2.87924,-0.0862312
3.00716,-0.0940704
3.13539,-0.0901508
3.26349,-0.0862312
3.39157,-0.0862312
3.51939,-0.0744724
3.66326,-0.0901508
3.80762,-0.09799
3.95135,-0.0901508
4.09555,-0.0862312
4.23931,-0.0862312
4.38355,-0.0862312
4.52718,-0.0862312
4.65524,-0.0862312
4.78317,-0.078392
4.9113,-0.0862312
5.03932,-0.0862312
5.16748,-0.0940704
5.29548,-0.0901508
5.42338,-0.0823116
5.55121,-0.0940704
5.67945,-0.0901508
5.80705,-0.0901508
5.93508,-0.0823116
6.06378,-0.0862312
6.19168,-0.0901508
6.31915,-0.0901508
6.44773,-0.0901508
6.57559,-0.0901508
6.70329,-0.0901508
6.83165,-0.0901508
6.9598,-0.0862312
7.0873,-0.0862312
7.21513,-0.078392
7.34381,-0.0862312
7.47119,-0.0862312
7.59912,-0.0901508
7.7278,-0.0940704
7.85532,-0.0862312
7.98297,-0.0862312
8.11093,-0.0901508
8.23893,-0.0901508
8.36709,-0.09799
8.49503,-0.0862312
8.62325,-0.078392
8.75076,-0.09799
8.87893,-0.09799
9.00716,-0.10191
9.13496,-0.0862312
9.26316,-0.0823116
9.39118,-0.0940704
9.51892,-0.0940704
9.66311,-0.0862312
9.80714,-0.0823116
9.95089,-0.0901508
10.095,-0.0901508
10.2394,-0.09799
10.3831,-0.0940704
10.5269,-0.0901508
10.671,-0.09799
10.8149,-0.0940704
10.9595,-0.10191
11.1029,-0.0862312
11.2468,-0.0901508
11.3912,-0.10191
11.5347,-0.0940704
11.663,-0.0940704
11.791,-0.0940704
11.9191,-0.09799
12.0469,-0.0940704
12.1749,-0.0862312
12.3027,-0.0862312
12.4317,-0.0862312
12.559,-0.0901508
12.6869,-0.0901508
12.8151,-0.0901508
12.9434,-0.0901508
