time,torque servo3
0,0
0.0462757,-0.470352
0.174131,-0.105829
0.302332,-0.113668
0.430135,-0.0901508
0.574599,-0.0901508
0.701912,-0.0901508
0.829875,-0.109749
0.957869,-0.105829
1.08593,-0.10191
1.22974,-0.0862312
1.37387,-0.09799
1.50188,-0.0901508
1.62972,-0.0901508
1.77394,-0.0862312
1.9019,-0.0823116
2.0299,-0.0901508
2.17382,-0.09799
2.30182,-0.10191
2.4298,-0.0862312
2.55775,-0.0901508
2.68564,-0.09799
2.82979,-0.09799
2.9578,-0.0940704
3.08591,-0.0823116
3.22976,-0.0901508
3.37367,-0.0940704
3.50178,-0.105829
3.62958,-0.0940704
3.75784,-0.0901508
3.88579,-0.0901508
4.01367,-0.09799
4.15775,-0.0940704
4.28569,-0.0901508
4.42965,-0.0823116
4.55763,-0.0862312
4.70178,-0.0862312
4.8296,-0.0940704
4.95762,-0.0862312
5.10163,-0.0862312
5.2456,-0.0862312
5.37357,-0.0940704
5.50168,-0.0901508
5.62957,-0.0823116
5.75761,-0.0823116
5.88565,-0.0940704
6.01365,-0.10191
6.14165,-0.09799
6.26965,-0.0901508
6.39774,-0.0901508
6.52577,-0.105829
6.65366,-0.105829
6.78159,-0.0901508
6.90957,-0.0940704
7.03774,-0.0862312
7.16534,-0.10191
7.30948,-0.105829
7.45357,-0.0940704
7.58146,-0.10191
7.70944,-0.0940704
7.83759,-0.0901508
7.96547,-0.09799
8.09343,-0.0940704
8.2376,-0.0901508
8.38129,-0.10191
8.52547,-0.09799
8.65325,-0.105829
8.78141,-0.0862312
8.90941,-0.0862312
9.03769,-0.09799
9.16553,-0.0901508
9.29352,-0.0862312
9.42134,-0.0823116
9.54938,-0.09799
9.69344,-0.09799
9.83731,-0.10191
9.9812,-0.10191
10.1253,-0.0940704
10.2533,-0.09799
10.3811,-0.105829
10.5093,-0.10191
10.6373,-0.0862312
10.7812,-0.09799
10.9093,-0.105829
11.0532,-0.09799
11.1971,-0.09799
11.3413,-0.0940704
11.4692,-0.0901508
11.5973,-0.0940704
11.7253,-0.0940704
11.8533,-0.0901508
11.9811,-0.078392
12.1251,-0.078392
12.2533,-0.0940704
12.3811,-0.09799
12.5091,-0.0940704
12.6372,-0.0862312
12.7651,-0.0862312
12.9093,-0.0940704
13.0532,-0.0901508
