time,torque servo3
0,0
0.0474193,0.520523
0.187726,0.0901508
0.315957,0.0627136
0.443846,0.0627136
0.571908,0.0548744
0.699926,0.0509548
0.827775,0.0548744
0.955845,0.0548744
1.10005,0.0548744
1.24371,0.0431156
1.38772,0.0548744
1.53191,0.0548744
1.6599,0.0548744
1.7878,0.0509548
1.91573,0.0548744
2.04373,0.0431156
2.17172,0.0470352
2.29994,0.039196
2.44381,0.0627136
2.58778,0.0470352
2.73174,0.058794
2.87587,0.0509548
3.0038,0.039196
3.14743,0.0470352
3.27587,0.058794
3.4038,0.0509548
3.54777,0.039196
3.69158,0.0548744
3.83542,0.0548744
3.96378,0.0509548
4.09188,0.0666332
4.21944,0.0627136
4.36352,0.0509548
4.50749,0.0470352
4.63565,0.0548744
4.76373,0.0548744
4.89175,0.0470352
5.01966,0.0509548
5.16368,0.0627136
5.29169,0.0627136
5.41948,0.0470352
5.54754,0.0705528
5.67552,0.0705528
5.81956,0.058794
5.96389,0.0509548
6.0915,0.058794
6.21936,0.0509548
6.36373,0.0548744
6.49152,0.0627136
6.63561,0.058794
6.77961,0.0548744
6.90747,0.058794
7.03558,0.0627136
7.16411,0.0509548
7.29158,0.0352764
7.43534,0.0431156
7.57958,0.0548744
7.72339,0.0431156
7.8673,0.0627136
7.99555,0.0627136
8.12352,0.0431156
8.26739,0.0509548
8.39561,0.0470352
8.52348,0.0509548
8.65154,0.039196
8.77938,0.0470352
8.90743,0.039196
9.05158,0.0431156
9.19539,0.0509548
9.33948,0.0548744
9.48346,0.0431156
9.61154,0.0431156
9.73944,0.0509548
9.86733,0.0509548
9.9952,0.0352764
10.1233,0.0431156
10.2513,0.0470352
10.3953,0.0509548
10.539,0.0470352
10.6673,0.0470352
10.7951,0.0470352
10.9233,0.039196
11.0512,0.0431156
11.1792,0.0470352
11.3072,0.0431156
11.4352,0.0431156
11.5794,0.039196
11.7073,0.0509548
11.835,0.0470352
11.9632,0.039196
12.0913,0.039196
12.235,0.0431156
12.3631,0.0470352
12.4911,0.0431156
12.6192,0.039196
12.7471,0.0431156
12.8752,0.0509548
13.019,0.0470352
13.1631,0.0470352
