time,torque servo3
0,0
0.0479245,0.501709
0.191957,0.078392
0.319892,0.0627136
0.447918,0.0548744
0.575693,0.058794
0.703958,0.0431156
0.831784,0.0470352
0.959754,0.0470352
1.08803,0.0470352
1.2319,0.039196
1.37564,0.0548744
1.50378,0.0548744
1.63166,0.0470352
1.75956,0.0431156
1.88768,0.058794
2.01556,0.0666332
2.14366,0.0548744
2.27187,0.0431156
2.40004,0.039196
2.52754,0.0509548
2.65561,0.0627136
2.78426,0.0431156
2.91172,0.0431156
3.03972,0.0548744
3.16779,0.0627136
3.2961,0.058794
3.43939,0.0352764
3.56741,0.058794
3.69553,0.0548744
3.83957,0.0352764
3.98353,0.039196
4.12787,0.0509548
4.27163,0.0431156
4.41563,0.0627136
4.54385,0.058794
4.67138,0.0548744
4.79964,0.0431156
4.92731,0.0705528
5.0554,0.0627136
5.18364,0.0548744
5.3118,0.0313568
5.43944,0.0509548
5.56762,0.058794
5.69566,0.058794
5.82342,0.0509548
5.95164,0.0470352
6.07955,0.0509548
6.22333,0.0548744
6.36755,0.0431156
6.51177,0.0509548
6.65528,0.0313568
6.78355,0.0274372
6.91147,0.0470352
7.03936,0.0509548
7.16735,0.0431156
7.29555,0.0235176
7.42338,0.0313568
7.55162,0.039196
7.6794,0.0470352
7.8075,0.0352764
7.93536,0.0313568
8.06319,0.0352764
8.19109,0.0470352
8.32001,0.0431156
8.46332,0.0470352
8.60718,0.0509548
8.75117,0.0352764
8.89503,0.0431156
9.039,0.0431156
9.18319,0.0274372
9.31117,0.0509548
9.45495,0.0431156
9.58324,0.0509548
9.7113,0.0431156
9.8391,0.0431156
9.96709,0.039196
10.0952,0.0352764
10.223,0.0313568
10.3512,0.039196
10.479,0.0352764
10.607,0.0470352
10.735,0.039196
10.8636,0.0509548
10.9911,0.0509548
11.1195,0.0509548
11.2476,0.039196
11.375,0.039196
11.5038,0.0431156
11.6311,0.0548744
11.7591,0.0470352
11.887,0.039196
12.0156,0.0548744
12.1433,0.058794
12.2709,0.0548744
12.3994,0.039196
12.5269,0.0431156
12.671,0.0509548
12.8151,0.0509548
12.9591,0.0470352
