time,torque servo3
0,0
0.0481016,0.520523
0.176851,0.078392
0.304136,0.078392
0.432442,0.0627136
0.560258,0.0470352
0.688284,0.039196
0.816092,0.0509548
0.944211,0.0509548
1.07209,0.0548744
1.20039,0.0470352
1.32853,0.058794
1.45614,0.0705528
1.58422,0.0548744
1.71256,0.0509548
1.84017,0.039196
1.96803,0.0627136
2.09642,0.058794
2.22447,0.0431156
2.35299,0.0274372
2.48024,0.0431156
2.60843,0.0548744
2.73595,0.0548744
2.86432,0.0352764
2.99236,0.039196
3.11995,0.0352764
3.24833,0.0470352
3.3765,0.039196
3.50388,0.039196
3.63229,0.039196
3.76038,0.0509548
3.88785,0.0470352
4.0165,0.0431156
4.14393,0.0470352
4.27207,0.0548744
4.4002,0.0470352
4.52801,0.0470352
4.65616,0.0470352
4.78405,0.0431156
4.91203,0.0548744
5.03981,0.0470352
5.1678,0.0509548
5.31195,0.0470352
5.45599,0.0431156
5.60006,0.0431156
5.74399,0.0509548
5.87194,0.0470352
6.01576,0.039196
6.1598,0.058794
6.28788,0.0431156
6.41605,0.0470352
6.54388,0.0470352
6.67179,0.0548744
6.8004,0.0470352
6.92826,0.0431156
7.05567,0.039196
7.18378,0.0548744
7.31218,0.0509548
7.43996,0.0509548
7.56781,0.0470352
7.71178,0.0548744
7.85567,0.0627136
7.98373,0.0431156
8.11179,0.058794
8.25585,0.0548744
8.38361,0.0548744
8.52748,0.0548744
8.65557,0.058794
8.79986,0.058794
8.94368,0.0548744
9.07205,0.078392
9.20007,0.0705528
9.34401,0.0509548
9.47167,0.0470352
9.60036,0.0627136
9.72832,0.0548744
9.85576,0.0470352
9.98389,0.0470352
10.1276,0.0666332
10.2556,0.0666332
10.3835,0.0509548
10.5274,0.0627136
10.6714,0.0431156
10.8156,0.058794
10.9598,0.0666332
11.1034,0.039196
11.2477,0.0352764
11.3918,0.058794
11.5353,0.0431156
11.6798,0.0470352
11.8232,0.0509548
11.9675,0.0431156
12.1115,0.0470352
12.2554,0.0509548
12.3996,0.0470352
12.5437,0.0509548
12.6713,0.0470352
12.7993,0.0431156
12.9277,0.0548744
13.0555,0.0509548
