time,torque servo3
0,0
0.0475731,-0.55188
0.175693,-0.10191
0.303506,-0.10191
0.431702,-0.0940704
0.575612,-0.0862312
0.703452,-0.0901508
0.83154,-0.0862312
0.959638,-0.0901508
1.08759,-0.0901508
1.21559,-0.0901508
1.34348,-0.0901508
1.47143,-0.0940704
1.61555,-0.105829
1.74352,-0.0940704
1.87173,-0.0862312
2.01565,-0.0901508
2.1435,-0.10191
2.27161,-0.09799
2.39955,-0.0862312
2.52764,-0.0823116
2.65575,-0.09799
2.78335,-0.10191
2.91128,-0.105829
3.03946,-0.09799
3.16746,-0.0940704
3.29565,-0.09799
3.42346,-0.0901508
3.56725,-0.0940704
3.71139,-0.0901508
3.85542,-0.0940704
3.98351,-0.0940704
4.1115,-0.113668
4.23924,-0.09799
4.36754,-0.0940704
4.4955,-0.0862312
4.62339,-0.0940704
4.75151,-0.10191
4.87933,-0.0862312
5.0074,-0.0862312
5.13541,-0.0901508
5.26338,-0.109749
5.39147,-0.105829
5.51944,-0.10191
5.64739,-0.0823116
5.77539,-0.0862312
5.90333,-0.0940704
6.03128,-0.0901508
6.15944,-0.0862312
6.28731,-0.0823116
6.43132,-0.0862312
6.57532,-0.0823116
6.71922,-0.09799
6.8633,-0.0862312
7.00729,-0.0862312
7.1513,-0.0940704
7.29555,-0.0940704
7.43911,-0.0901508
7.58294,-0.0823116
7.72708,-0.0901508
7.87114,-0.0901508
8.01497,-0.0940704
8.15907,-0.0901508
8.28721,-0.0901508
8.43143,-0.0940704
8.5592,-0.0862312
8.6871,-0.0862312
8.81529,-0.078392
8.94316,-0.0823116
9.07106,-0.0901508
9.19917,-0.0940704
9.32697,-0.0901508
9.4551,-0.078392
9.58312,-0.0823116
9.71119,-0.0901508
9.83906,-0.0940704
9.96712,-0.0823116
10.0951,-0.078392
10.2228,-0.0823116
10.3508,-0.09799
10.4791,-0.09799
10.607,-0.0901508
10.7351,-0.0901508
10.8631,-0.0940704
10.991,-0.10191
11.119,-0.0940704
11.247,-0.0823116
11.375,-0.0901508
11.5031,-0.0901508
11.6309,-0.10191
11.7589,-0.105829
11.887,-0.0940704
12.0155,-0.09799
12.143,-0.0901508
12.2708,-0.0901508
12.3996,-0.09799
12.5274,-0.0940704
12.6549,-0.0862312
12.7836,-0.0901508
12.9108,-0.0862312
