time,torque servo4
0,0
0.0479014,-0.360603
0.176112,-1.22291
0.304144,-1.5553
0.432055,-1.85632
0.560185,-1.06221
0.687946,-1.04261
0.815824,-1.19548
0.943902,-0.956382
1.07203,-1.05045
1.19985,-1.1406
1.32768,-0.97598
1.45573,-1.04261
1.5844,-1.08573
1.71199,-1.03869
1.84006,-1.0191
1.96776,-1.1406
2.09572,-1.03085
2.22385,-0.960302
2.352,-1.19156
2.47986,-1.06221
2.60789,-0.960302
2.73591,-1.15628
2.86397,-1.05829
2.99184,-0.987739
3.11984,-1.1406
3.24789,-1.10925
3.37588,-0.987739
3.50379,-1.02693
3.63185,-1.18372
3.77589,-0.983819
3.91978,-1.07005
4.06383,-1.1602
4.20789,-0.983819
4.35198,-1.15236
4.4797,-1.12492
4.60763,-0.97598
4.73608,-1.13668
4.86364,-1.07005
4.99163,-0.9799
5.11955,-1.03477
5.24738,-1.19156
5.37559,-0.995578
5.50332,-0.983819
5.63139,-1.91904
5.75957,-1.01518
5.88763,-0.964221
6.03137,-1.99429
6.17577,-1.02693
6.3193,-0.995578
6.46336,-1.08965
6.59133,-1.03477
6.71929,-1.01126
6.84728,-1.12101
6.97523,-1.10925
7.10355,-0.960302
7.23122,-1.11709
7.35941,-1.16412
7.50339,-0.952463
7.64716,-1.1406
7.7914,-1.05829
7.91939,-0.960302
8.04717,-1.15236
8.18226,-2.00683
8.30324,-0.999498
8.43158,-1.11709
8.55966,-1.10925
8.68727,-1.07005
8.81556,-0.995578
8.94352,-1.1602
9.07151,-1.17196
9.19907,-0.940704
9.32721,-1.16804
9.45508,-2.15735
9.58329,-0.944623
9.71171,-1.06221
9.85589,-1.15628
9.98389,-0.991659
10.1272,-1.07397
10.2559,-1.20724
10.3839,-0.960302
10.5114,-1.05045
10.6398,-1.1602
10.7679,-0.956382
10.8953,-1.05437
11.0234,-1.19156
11.1514,-0.956382
11.2795,-1.08573
11.4077,-1.11317
11.5356,-1.06613
11.6637,-0.999498
11.7919,-1.17196
11.9197,-1.24643
12.0477,-0.913267
12.1758,-1.1406
12.3035,-1.15236
12.4315,-0.928945
12.5596,-1.16412
12.6878,-1.12492
12.9599,-1.07005
13.0877,-1.41106
13.2149,-1.11003
13.3431,-0.92189
13.4709,-1.00028
13.5992,-1.11238
13.7273,-1.05202
13.8553,-1.02615
13.9832,-1.06927
14.1269,-1.12101
14.2709,-1.06927
14.4147,-1.11238
14.559,-1.08651
14.6872,-1.05202
14.8156,-1.10376
14.9444,-1.11238
15.0713,-1.03477
15.1991,-1.09514
15.3274,-1.06927
15.4555,-1.03477
15.5837,-1.01753
15.7268,-1.13825
15.8717,-1.06927
15.9992,-1.06927
16.1271,-1.09514
16.271,-1.08651
16.3993,-1.01753
16.5272,-1.08651
16.6713,-1.11238
16.815,-1.00028
16.9594,-1.06927
17.0876,-1.02615
17.2307,-1.0089
17.3747,-1.05202
17.5192,-1.11238
17.6632,-0.974412
17.8073,-1.05202
17.9511,-1.0434
18.0953,-0.974412
18.2388,-0.957166
18.3834,-1.0089
18.527,-0.957166
18.6712,-1.02615
18.8153,-1.05202
18.9593,-1.02615
19.103,-1.00028
19.2469,-1.02615
19.3913,-1.06064
19.5352,-1.03477
19.6792,-1.10376
19.9824,-1.09514
20.1271,-1.12257
20.2713,-1.49885
20.4152,-1.86886
20.5591,-1.05045
20.7032,-0.987739
20.8468,-2.00683
20.9745,-0.995578
21.1025,-0.9799
21.2305,-1.95666
21.3592,-1.00342
21.4871,-0.968141
21.6152,-1.21116
21.743,-2.16362
21.8708,-0.921106
21.9992,-1.11709
22.1267,-1.15236
22.2543,-1.05829
22.3832,-1.01518
22.5109,-1.24251
22.6392,-1.05829
22.767,-0.948543
22.8945,-1.23467
23.0403,-1.19548
23.1665,-0.928945
23.3105,-1.09357
23.4387,-1.14452
23.5826,-0.9799
23.7266,-1.18764
23.8705,-1.07397
24.0143,-0.964221
24.1585,-1.94412
24.3028,-0.9799
24.447,-1.10533
24.5907,-1.12884
24.7351,-0.968141
24.8782,-1.09357
25.0227,-1.08573
25.1669,-0.987739
25.3102,-1.12101
25.4549,-2.1887
25.5986,-0.889749
25.7434,-1.07789
25.889,-1.12884
26.0306,-1.01518
26.159,-1.1406
26.2864,-0.995578
26.4309,-1.04261
26.5742,-1.15628
26.7181,-1.02302
27.0221,-1.16412
27.1667,-1.53021
27.3106,-1.19783
27.4541,-0.865447
27.5981,-0.862312
27.7425,-1.14687
27.8866,-1.03477
28.0303,-1.02615
28.1745,-1.06927
28.318,-1.06064
28.4619,-0.983035
28.6063,-1.06927
28.7501,-1.12963
28.8944,-1.06064
29.0383,-1.11238
29.1818,-1.07789
29.3258,-1.05202
29.4866,-1.0434
29.6145,-1.06064
29.7582,-1.00028
29.902,-1.08651
30.0459,-1.03477
30.1904,-1.0434
30.3345,-1.06064
30.4785,-1.08651
30.6228,-1.07789
30.7662,-1.08651
30.9101,-1.08651
31.0539,-1.01753
31.1988,-1.08651
31.3447,-1.06927
31.4859,-0.991659
31.6136,-1.07789
31.7417,-1.0089
31.8698,-0.983035
31.9978,-1.03477
32.1257,-1.06064
32.2538,-1.03477
32.3821,-1.01753
32.51,-1.06927
32.6378,-1.01753
32.7662,-0.948543
32.8941,-0.991659
33.0221,-1.03477
33.15,-0.948543
33.278,-1.0089
33.4057,-1.03477
33.5338,-1.05202
33.6619,-0.983035
33.8057,-1.0434
34.1097,-0.93992
34.2535,-1.02615
34.3816,-1.09514
34.5254,-0.93992
34.6695,-1.03477
34.8138,-1.0434
34.9415,-1.0089
35.0695,-1.02615
35.1977,-1.07789
35.3257,-1.03477
35.4535,-0.93992
35.5814,-1.11238
35.7093,-1.09514
35.8374,-1.08651
35.9657,-1.07789
36.1099,-1.12101
36.2534,-1.08651
36.3974,-1.0434
36.5416,-1.03477
36.6858,-1.05202
36.8297,-1.02615
36.9741,-1.05202
37.1188,-1.07789
37.2614,-0.983035
37.4057,-1.11238
37.5503,-1.08651
37.6938,-1.01753
37.8384,-1.09514
37.9821,-1.11238
38.1265,-1.03477
38.2696,-1.01753
38.4135,-1.10376
38.5573,-1.00028
38.7014,-1.07789
38.8454,-1.08651
38.9894,-0.991659
39.1346,-1.10376
39.2776,-1.07789
39.4217,-1.02615
39.5653,-1.12101
39.7092,-1.12101
39.8374,-1.09514
39.9657,-1.13825
40.0937,-1.12101
40.2215,-1.0089
40.3495,-1.06064
40.4778,-1.07789
40.6053,-1.08651
40.7335,-1.01753
40.8774,-1.08651
41.0056,-1.07789
