time,torque servo4
0,0
0.0455944,0
0.17332,-0.231256
0.301804,-0.403719
0.445624,-0.595779
0.573332,-1.28563
0.701844,-0.956382
0.845395,-1.88141
0.973236,-0.987739
1.10194,-0.983819
1.22936,-1.03477
1.35729,-1.14844
1.4854,-0.964221
1.62956,-1.03085
1.77408,-2.06955
1.91738,-0.932865
2.06158,-1.08573
2.20577,-1.07397
2.3497,-0.968141
2.49341,-1.02693
2.63772,-1.10925
2.78183,-0.925025
2.93089,-1.19548
3.06984,-1.02693
3.21304,-0.956382
3.35726,-1.22683
3.50246,-0.983819
3.64506,-1.03085
3.78904,-1.1406
3.93295,-1.00734
4.07757,-1.00734
4.22099,-1.19156
4.36579,-0.972061
4.50958,-1.05045
4.65319,-1.17196
4.79794,-0.917186
4.94151,-1.14452
5.08556,-1.13276
5.22918,-0.952463
5.37362,-1.10533
5.51742,-1.07789
5.66185,-0.952463
5.80508,-1.19548
5.94925,-1.03085
6.09354,-0.999498
6.23685,-2.01311
6.38179,-0.948543
6.5249,-1.07789
6.66965,-1.90649
6.81321,-0.936784
6.95773,-1.10925
7.10134,-1.03085
7.24477,-0.972061
7.38968,-1.05829
7.53346,-1.12101
7.67734,-0.936784
7.82082,-1.10141
7.96561,-1.08181
8.10895,-0.968141
8.25273,-1.1798
8.39671,-1.03477
8.54096,-0.999498
8.68479,-1.24251
8.81312,-0.999498
8.94077,-1.01126
9.06896,-1.10533
9.19743,-1.10533
9.32506,-0.999498
9.45297,-1.07789
9.58086,-1.24643
9.70951,-0.97598
9.83673,-0.983819
9.98116,-2.06955
10.1251,-0.983819
10.2686,-1.04653
10.4128,-1.13668
10.5568,-0.9799
10.7007,-1.05829
10.8447,-1.16412
10.9892,-0.940704
11.1337,-1.14844
11.2775,-1.05045
11.4212,-0.960302
11.5653,-1.21508
11.709,-0.987739
11.8527,-1.04653
11.9972,-1.05437
12.1413,-1.0191
12.2854,-1.02693
12.4293,-1.95039
12.5734,-0.932865
12.7169,-1.11709
12.8611,-1.08181
13.005,-0.956382
13.1489,-1.17588
13.2928,-1.03085
13.4364,-0.97598
13.5649,-1.10533
13.6928,-1.10925
13.981,-1.08965
14.109,-1.46123
14.2366,-1.1602
14.3648,-0.859176
14.4928,-0.879558
14.6211,-1.0434
14.7489,-1.06064
14.8768,-1.0434
15.0051,-1.07789
15.133,-1.09514
15.261,-0.991659
15.3889,-1.08651
15.5169,-1.06927
15.645,-1.07789
15.789,-1.09514
15.9322,-1.06927
16.0764,-1.00028
16.2205,-1.01753
16.3648,-1.10376
16.5083,-1.00028
16.6523,-1.05202
16.7966,-1.10376
16.9409,-1.0434
17.0844,-1.10376
17.2288,-1.06064
17.3725,-1.0434
17.517,-1.08651
17.6607,-1.07789
17.805,-0.991659
17.9484,-1.01753
18.0925,-1.06927
18.2367,-1.0089
18.3807,-1.00028
18.5242,-1.06064
18.6689,-1.02615
18.8125,-1.05202
18.9566,-1.06927
19.101,-1.11238
19.2455,-1.02615
19.3887,-1.07789
19.5322,-1.0434
19.676,-1.03477
19.804,-1.06927
19.9319,-1.11238
20.0602,-0.965789
20.1879,-1.06064
