time,torque servo4
22.1744,-1.10141
22.3027,-1.03869
22.4306,-1.0191
22.558,-1.13276
22.6867,-1.03869
22.8148,-0.9799
22.9428,-1.10533
23.0706,-1.11317
23.1985,-0.97598
23.3423,-1.17196
23.487,-1.06221
23.6309,-0.9799
23.7741,-1.22291
23.9183,-1.03477
24.0622,-1.03085
24.2069,-2.09463
24.3505,-1.00342
24.4939,-0.983819
24.6378,-1.25427
24.7825,-0.991659
24.9261,-1.03869
25.0704,-1.93785
25.2147,-0.948543
25.358,-1.20724
25.5022,-1.08181
25.6462,-0.960302
25.7906,-1.08965
25.9344,-1.04653
26.078,-0.995578
26.2221,-1.18764
26.3664,-1.08965
26.5102,-0.964221
26.6544,-1.14452
26.7981,-0.9799
26.942,-1.08573
27.086,-1.11709
27.2302,-0.964221
27.3742,-1.09749
27.5178,-1.13276
27.6622,-0.995578
27.8056,-1.10533
27.9504,-1.18372
28.0941,-0.995578
28.238,-1.21508
28.5417,-0.97598
28.6861,-1.27309
28.8304,-0.934432
28.9736,-0.905427
29.1177,-1.1555
29.2622,-1.03477
29.4065,-1.08651
29.5502,-1.08651
29.6941,-0.93992
29.8383,-1.06927
29.982,-1.00028
30.1258,-1.0089
30.2698,-1.0434
30.4143,-1.11238
30.5579,-1.0434
30.7017,-1.07789
30.8457,-1.11238
30.9904,-1.0434
31.1335,-1.11238
31.2776,-1.06927
31.4214,-1.00028
31.5661,-1.03477
31.7099,-1.08651
31.8542,-0.983035
31.9981,-1.0434
32.1415,-1.12963
32.2862,-1.05202
32.4298,-1.09514
32.5736,-1.09514
32.7183,-1.0434
32.8621,-1.06927
33.0064,-1.06064
33.1498,-0.965789
33.294,-1.0434
33.438,-1.03477
33.5975,-0.957166
33.7257,-0.991659
33.8698,-1.06927
33.9978,-1.0434
34.1253,-1.0089
34.2692,-1.06927
34.4132,-1.08651
34.5572,-0.957166
34.7012,-1.03477
34.8459,-1.0434
34.9896,-1.00028
35.1341,-1.07789
35.2781,-1.07789
35.4218,-1.0089
35.5654,-1.0434
35.8697,-0.965789
36.0131,-1.03477
36.157,-1.03477
36.3013,-0.974412
36.445,-1.0434
36.5895,-1.06927
36.7343,-0.931297
36.8779,-1.05202
37.0218,-1.03477
37.1657,-0.983035
37.3093,-1.0434
37.4533,-1.09514
37.5974,-1.02615
37.7413,-1.06064
37.8853,-1.09514
38.0294,-1.05202
38.1734,-1.06927
38.3177,-1.12101
38.4612,-1.08651
38.6055,-1.06064
38.7493,-1.02615
38.8933,-1.05202
39.0375,-1.01753
39.1812,-1.06064
39.3258,-1.07789
39.4691,-0.974412
39.6133,-1.12101
39.7572,-1.10376
39.9009,-1.0089
40.0454,-1.11238
40.189,-1.12101
40.3329,-1.01753
40.477,-1.0434
40.6051,-1.08651
40.733,-0.991659
40.8607,-1.07789
40.9887,-1.06927
41.1167,-1.0434
41.2449,-1.10376
41.3727,-1.12963
41.5005,-1.08651
41.6287,-1.03477
41.7726,-1.13825
41.9005,-1.11238
42.0288,-1.01753
42.1567,-1.11238
42.2851,-1.06927
42.413,-1.01753
42.5405,-1.06064
42.6687,-1.10376
42.7972,-1.07789
