time,torque servo4
0,0
0.0494436,0
0.191921,0.0078392
0.320158,0.0078392
0.447864,0.0078392
0.575827,0.0078392
0.719933,0.0078392
0.863914,0.0078392
1.00775,0.0078392
1.15194,0.0078392
1.27993,0.0078392
1.42407,0.0078392
1.56787,0.0078392
1.71235,0.0078392
1.85635,0.0039196
1.99975,0.0039196
2.14376,0.0078392
2.28823,0.0078392
2.4321,0.0078392
2.57659,0.0078392
2.72003,0.0039196
2.8645,0.0039196
3.00848,0.0039196
3.15214,0.0039196
3.29633,0.0039196
3.44021,0.0039196
3.58408,0.0039196
3.72799,0.0039196
3.87169,0.0039196
4.01572,0.0039196
4.15958,0.0039196
4.3041,0.0039196
4.44906,0.141106
4.59155,0.286131
4.73625,0.48995
4.87996,0.670251
5.02448,0.854473
5.16776,1.03869
5.31189,1.12884
5.45578,1.03477
5.59957,1.00342
5.74361,1.1406
5.88775,1.06221
6.03214,1.01126
6.17606,1.08965
6.32001,1.05829
6.46458,1.01518
6.60749,1.10533
6.75155,1.10925
6.89546,1.02302
7.04016,1.06613
7.18416,1.12101
7.32803,0.983819
7.47192,1.04653
7.61607,1.09749
7.76012,1.00342
7.9038,1.11709
8.04804,1.07005
8.19207,1.02693
8.33592,1.10141
8.48,1.11317
8.62335,0.995578
8.76747,1.04653
8.91118,1.10141
9.04003,1.02693
9.16798,1.04261
9.31177,1.12884
9.43972,1.02302
9.56754,1.0191
9.71146,1.10141
9.85529,1.06221
9.9995,1.0191
10.1432,1.10925
10.2872,1.03085
10.433,1.02693
10.5759,1.12101
10.7195,1.05829
10.8632,1.03869
11.0078,1.13668
11.1525,1.05045
11.2961,1.00734
11.4398,1.11317
11.5832,1.07397
11.7275,1.00734
11.8715,1.06221
12.0151,1.07789
12.1632,1.00734
12.3039,1.09357
12.449,1.08965
12.5916,0.995578
12.7356,1.11709
12.8797,1.06221
13.0237,1.02693
13.1671,1.12492
13.3108,1.07397
13.4391,1.0191
13.5678,1.07005
13.7116,1.1406
13.8549,1.02693
14.1597,1.09749
14.304,1.36716
14.4488,0.997146
14.5919,0.689849
14.7356,0.93992
14.8798,1.0434
15.0237,0.983035
15.1675,1.03477
15.3117,1.07789
15.4555,0.91405
15.5994,1.0089
15.7439,1.0434
15.8876,0.931297
16.0312,1.0089
16.1755,1.0434
16.3195,0.974412
16.4631,1.0089
16.6075,1.02615
16.7509,0.974412
16.895,1.02615
17.039,1.00028
17.1831,1.03477
17.3272,1.05202
17.472,0.93992
17.6149,1.00028
17.7594,1.0089
17.9032,0.957166
18.0471,0.965789
18.1916,1.06927
18.335,0.974412
18.479,0.974412
18.6234,1.03477
18.7672,1.03477
18.9111,1.00028
19.055,0.983035
19.1992,0.991659
19.343,1.0089
19.4873,0.93992
19.6315,1.01753
19.7751,1.0434
19.919,0.974412
20.0629,0.957166
20.2072,1.05202
20.3509,0.957166
20.4952,1.00028
20.6391,1.01753
20.7829,1.02615
20.9272,1.00028
21.0712,0.965789
21.2165,0.991659
21.5192,1.03477
21.6629,1.05359
21.8071,1.41106
21.935,1.72462
22.0631,1.22683
22.1908,0.995578
22.3193,1.07005
22.4472,1.23467
22.5908,0.995578
22.7188,1.01126
22.8469,1.16412
22.9911,1.03085
23.119,1.04261
23.247,1.12492
23.375,1.09749
23.5029,1.00342
23.6313,1.11709
23.7751,1.1406
23.9032,1.03477
24.0469,1.04653
24.175,1.14452
24.3029,1.02693
24.4609,1.0191
24.5906,1.12492
24.735,1.02302
24.8783,1.01126
25.0231,1.12492
25.1664,1.02302
25.3109,1.02302
25.4549,1.08573
25.5996,1.04653
25.7426,1.03477
25.8866,1.10925
26.0304,1.0191
26.1749,1.03869
26.3188,1.1602
26.4629,1.05437
26.6069,1.01518
26.7501,1.11709
26.895,1.06221
27.039,1.02693
27.1822,1.08181
27.3269,1.05045
27.4706,1.04261
27.616,1.13276
27.7584,1.07789
27.9029,1.00342
28.0466,1.19156
28.1911,1.05437
28.3347,1.04653
28.6389,1.08181
28.7825,1.32326
28.9263,0.953246
29.0709,0.677307
29.216,0.957166
29.3588,1.03477
29.5034,1.06927
29.6485,1.00028
29.7904,1.03477
29.9341,1.0089
30.078,0.965789
30.2226,0.983035
30.3661,1.00028
30.5102,1.03477
30.654,1.05202
30.7986,0.991659
30.9426,1.02615
31.0863,1.0434
31.2303,0.948543
31.3745,0.983035
31.5183,1.03477
31.6626,1.00028
31.806,0.983035
31.95,1.0089
32.0944,1.00028
32.2385,1.0089
32.3817,0.957166
32.526,1.0089
32.6703,1.03477
32.8146,0.957166
32.9587,1.00028
33.1023,1.09514
33.2465,1.01753
33.3905,1.03477
33.5341,1.02615
33.678,0.974412
33.8222,1.00028
33.9659,1.01753
34.11,1.0434
34.2542,1.01753
34.3979,0.965789
34.5426,1.01753
