time,torque servo4
0,0
0.0489376,0.0250854
0.190823,0.117588
0.319143,0.203819
0.446936,0.341005
0.592538,0.533065
0.734912,0.748643
0.862801,0.917186
1.00752,1.07789
1.13485,1.08573
1.2787,1.05045
1.42358,0.983819
1.55103,1.12101
1.67879,1.12101
1.80757,0.968141
1.93463,1.05829
2.07875,1.10925
2.2074,0.999498
2.3346,1.05045
2.47869,1.07789
2.62273,1.03085
2.75102,1.03869
2.89517,1.07005
3.03923,1.03869
3.16662,0.991659
3.29554,1.08573
3.43906,1.97548
3.56675,0.936784
3.69558,1.06221
3.8226,1.17196
3.95072,0.9799
4.07841,0.987739
4.22318,1.88768
4.35053,0.999498
4.49444,1.02302
4.6389,1.08181
4.78283,1.03869
4.91063,0.995578
5.03869,1.05829
5.16658,1.92531
5.2948,0.991659
5.42234,1.01518
5.55084,1.91276
5.67837,1.01126
5.82234,1.01126
5.95062,1.07789
6.09411,1.05829
6.23822,0.995578
6.36663,1.09357
6.49467,1.13276
6.62292,0.968141
6.76655,1.09357
6.89465,1.1602
7.0229,0.97598
7.15075,1.02302
7.27826,2.06955
7.40656,1.01126
7.53409,0.991659
7.67816,1.10141
7.80616,1.08181
7.93428,1.01518
8.06219,1.05829
8.20638,1.219
8.33492,1.01518
8.46264,1.01518
8.59057,1.88768
8.71823,1.05829
8.84629,0.972061
8.97411,1.15628
9.10211,1.11317
9.24616,0.987739
9.37425,1.13276
9.50291,1.1798
9.63081,0.991659
9.77479,1.08573
9.91885,1.11317
10.0462,1.05829
10.1899,1.02693
10.3182,1.07789
10.4462,1.20724
10.5743,0.972061
10.7027,1.07005
10.83,1.17588
10.9588,1.0191
11.1028,1.02693
11.2463,1.15236
11.3906,1.01126
11.5343,1.03085
11.6792,1.11317
11.8226,1.12101
11.9505,0.987739
12.0784,1.08573
12.2066,1.98175
12.3343,1.00734
12.4621,0.991659
12.6065,1.89395
12.7502,1.02693
12.8947,1.02302
13.0386,1.13276
13.3113,1.00734
13.4545,1.21664
13.5826,0.884262
13.7103,0.627136
13.8551,1.05202
13.9822,0.879558
14.1104,1.0089
14.2384,1.01753
14.3662,0.922674
14.5104,1.03477
14.6542,1.06064
14.7981,0.983035
14.9419,0.983035
15.0706,1.03477
15.1977,0.931297
15.3262,0.991659
15.4538,1.06064
15.582,0.931297
15.7097,0.991659
15.8536,1.02615
15.9977,0.888181
16.1265,0.983035
16.2544,0.983035
16.3818,0.948543
16.51,0.974412
16.6379,0.957166
16.7664,0.93992
16.9099,0.991659
17.0542,1.00028
17.1817,0.983035
17.3101,0.974412
17.438,1.0089
17.5658,1.02615
17.7101,0.948543
17.8539,1.05202
17.998,0.983035
18.1414,0.974412
18.2699,1.0089
18.3981,0.991659
18.5254,0.983035
18.6539,0.991659
18.7822,1.0089
18.9098,0.948543
19.038,1.00028
19.1658,1.02615
19.3098,0.905427
19.4538,1.02615
19.5978,1.05202
19.7416,1.00028
19.8698,0.965789
20.1421,1.05202
20.2697,1.04732
20.3983,1.36716
20.5424,1.69954
20.6865,1.17196
20.8293,0.987739
20.974,1.12101
21.1018,1.1798
21.2293,0.999498
21.3579,1.07005
21.4856,1.17196
21.6134,1.05829
21.7579,1.04653
21.9017,1.10925
22.0293,1.08181
22.1581,1.01126
22.2857,1.08181
22.4131,1.20332
22.5575,1.01518
22.7014,1.07397
22.8453,1.18764
22.9732,0.995578
23.1017,1.06613
23.2291,1.15236
23.3577,1.07005
23.4853,1.01126
23.6135,1.13276
23.7417,1.12101
23.8698,1.05437
24.0134,1.07397
24.1577,1.14844
24.3018,1.04261
24.4452,1.03085
24.5739,1.1798
24.7016,1.08573
24.8292,1.0191
24.958,1.16412
25.085,1.12492
25.213,1.01126
25.3415,1.07397
25.4857,1.12492
25.6299,1.02693
25.7734,1.07005
25.9191,1.12101
26.045,1.08965
26.1739,1.00734
26.3016,1.15236
26.429,1.18372
26.5573,0.987739
26.6855,1.07789
26.9579,0.999498
27.086,0.791759
27.23,0.890533
27.374,0.614593
27.5184,0.965789
27.661,0.965789
27.7896,1.00028
27.9175,0.922674
28.045,0.974412
28.1735,1.00028
28.301,0.922674
28.4294,0.957166
28.5728,1.05202
28.7175,0.965789
28.8613,0.983035
29.0052,0.965789
29.1332,0.93992
29.2612,0.965789
29.3893,0.974412
29.5172,0.91405
29.6616,0.974412
29.8055,1.0089
29.9331,0.93992
30.0612,0.974412
30.189,0.983035
30.3174,0.983035
30.4608,0.948543
30.6049,1.02615
30.7495,0.957166
30.8772,0.983035
31.0048,1.02615
31.1488,0.974412
31.2925,0.974412
31.4366,0.983035
31.5646,0.93992
31.6925,0.931297
31.8205,0.931297
31.9485,0.974412
32.0766,0.905427
