time,current servo1
0,0
0.0253941,0
0.1372788,-83.39
0.2492714,-215.2
0.3613572,-309.35
0.4731424,-381.98
0.5856531,-371.22
0.6975219,-408.88
0.8092364,-419.64
0.92141,-360.46
1.033449,-392.74
1.145428,-419.64
1.257109,-392.74
1.369389,-400.81
1.481601,-398.12
1.593251,-408.88
1.70541,-373.91
1.817245,-381.98
1.929323,-435.78
2.057493,-408.88
2.185456,-384.67
2.313459,-427.71
2.441284,-416.95
2.569288,-368.53
2.697315,-414.26
2.825806,-425.02
2.953196,-373.91
3.081308,-398.12
3.193144,-414.26
3.305286,-381.98
3.417185,-392.74
3.52904,-441.16
3.641228,-414.26
3.752992,-384.67
3.865159,-398.12
3.977108,-427.71
4.089294,-406.19
4.201205,-384.67
4.313119,-406.19
4.425297,-446.54
4.537251,-395.43
4.649177,-416.95
4.760991,-430.4
4.873255,-403.5
4.985384,-390.05
5.097061,-395.43
5.209224,-438.47
5.321036,-430.4
5.433476,-387.36
5.545444,-430.4
5.657515,-427.71
5.768851,-398.12
5.881078,-419.64
5.992884,-419.64
6.105641,-422.33
6.217086,-406.19
6.329171,-408.88
6.440932,-446.54
6.553356,-411.57
6.665499,-419.64
6.777128,-438.47
6.888865,-419.64
7.001342,-387.36
7.112853,-403.5
7.22498,-392.74
7.337458,-398.12
7.448889,-398.12
7.560851,-425.02
7.672861,-443.85
7.784641,-403.5
7.896684,-398.12
8.008972,-406.19
8.121238,-398.12
8.232697,-379.29
8.345402,-398.12
8.457199,-414.26
8.569259,-398.12
8.681439,-387.36
8.792776,-400.81
8.905234,-425.02
9.017283,-373.91
9.129109,-408.88
9.240645,-408.88
9.352617,-384.67
9.465476,-368.53
9.576869,-387.36
9.689031,-425.02
9.801182,-371.22
9.913061,-419.64
10.02512,-416.95
10.1375,-416.95
10.24859,-368.53
10.36076,-384.67
10.47341,-381.98
10.58444,-398.12
10.69751,-398.12
10.80909,-419.64
10.92069,-419.64
11.03264,-384.67
11.2889,-400.81
11.40104,-282.45
11.51342,-158.71
11.62544,-75.32
11.73745,-96.84
11.84939,-104.91
11.96042,-102.22
12.07262,-94.15
12.18502,-104.91
12.29702,-110.29
12.40831,-104.91
12.52094,-91.46
12.64882,-91.46
12.76061,-94.15
12.87289,-96.84
12.98455,-96.84
13.09647,-102.22
13.20901,-99.53
13.32108,-94.15
13.43312,-91.46
13.56054,-96.84
13.68915,-99.53
13.81659,-94.15
13.94419,-102.22
14.07239,-102.22
14.20094,-102.22
14.32859,-94.15
14.4566,-99.53
14.58481,-102.22
14.71267,-88.77
14.84062,-91.46
14.96881,-91.46
15.09673,-86.08
15.22515,-88.77
15.35286,-88.77
15.48085,-91.46
15.60866,-78.01
15.73648,-83.39
15.86431,-86.08
15.99253,-83.39
16.12031,-91.46
16.24816,-91.46
16.37621,-96.84
16.48826,-94.15
16.60022,-96.84
16.71629,-86.08
16.82413,-88.77
16.9365,-83.39
17.04852,-94.15
17.16034,-96.84
17.41614,-102.22
17.52837,-223.27
17.64077,-355.08
17.75267,-459.99
17.86445,-435.78
17.97611,-400.81
18.08818,-387.36
18.21682,-422.33
18.34437,-408.88
18.47243,-408.88
18.60072,-422.33
18.72849,-433.09
18.85689,-392.74
18.98492,-416.95
19.11277,-422.33
19.24055,-373.91
19.3685,-430.4
19.49652,-433.09
19.62532,-376.6
19.75261,-400.81
19.88067,-398.12
20.00907,-373.91
20.13663,-365.84
20.26502,-406.19
20.39219,-395.43
20.52105,-376.6
20.6481,-411.57
20.77593,-395.43
20.90391,-360.46
21.01583,-400.81
21.12787,-403.5
21.23995,-376.6
21.3526,-376.6
21.46467,-414.26
21.57576,-379.29
21.68783,-395.43
21.79986,-400.81
21.91212,-398.12
22.02403,-371.22
22.1367,-365.84
22.26442,-395.43
22.39228,-419.64
22.52021,-390.05
22.64807,-392.74
22.77594,-422.33
22.90402,-360.46
23.0321,-411.57
23.1598,-373.91
23.28799,-376.6
23.41585,-381.98
23.68788,-368.53
23.8159,-266.31
23.94378,-123.74
24.07167,-94.15
24.20007,-94.15
24.32802,-102.22
24.45649,-102.22
24.58441,-102.22
24.71218,-102.22
24.83964,-102.22
24.96791,-110.29
25.09646,-96.84
25.22363,-107.6
25.35222,-110.29
25.4805,-104.91
25.60828,-99.53
25.73615,-102.22
25.86374,-102.22
25.99234,-91.46
26.12155,-94.15
26.24778,-96.84
26.37545,-94.15
26.5039,-94.15
26.63169,-94.15
26.75962,-91.46
26.88746,-88.77
27.01565,-91.46
27.14359,-94.15
27.27183,-86.08
27.39982,-91.46
27.52775,-91.46
27.65572,-96.84
27.78369,-94.15
27.91154,-102.22
28.03969,-102.22
28.16774,-91.46
28.2957,-94.15
28.4236,-94.15
28.55141,-94.15
28.67955,-88.77
28.8073,-91.46
28.93543,-94.15
29.0636,-83.39
29.19178,-88.77
29.32034,-88.77
29.44786,-86.08
29.57548,-86.08
29.70387,-86.08
29.83195,-91.46
29.95946,-86.08
30.23178,-88.77
30.35941,-86.08
30.48791,-91.46
30.61592,-94.15
30.74361,-94.15
30.87162,-91.46
30.99971,-94.15
31.12753,-91.46
31.25569,-86.08
31.38371,-88.77
31.51129,-88.77
31.63952,-88.77
31.76743,-88.77
31.89537,-91.46
32.02379,-91.46
32.15148,-86.08
32.2797,-88.77
32.40724,-91.46
32.53533,-86.08
32.66352,-88.77
32.79121,-94.15
32.91995,-99.53
33.0473,-96.84
33.17581,-99.53
33.30377,-99.53
33.4313,-96.84
33.55911,-96.84
33.6877,-99.53
33.81561,-94.15
33.94312,-91.46
34.07149,-94.15
34.19965,-96.84
34.32702,-88.77
34.45605,-94.15
34.58393,-91.46
34.71091,-86.08
34.83938,-88.77
34.96747,-91.46
35.09522,-94.15
35.22343,-96.84
35.35132,-94.15
35.47948,-99.53
35.60725,-88.77
35.71899,-96.84
35.83092,-104.91
35.94292,-102.22
36.05478,-91.46
36.16684,-91.46
36.27899,-83.39
36.39081,0
36.50294,86.08
