time,current servo3
0,0
0.0320395,0
0.1600375,-720.92
0.2719776,-672.5
0.3839586,-443.85
0.4960715,-489.58
0.6082057,-489.58
0.7202058,-489.58
0.8321344,-489.58
0.9441717,-486.89
1.056188,-486.89
1.168265,-486.89
1.27998,-486.89
1.391973,-486.89
1.504078,-486.89
1.616154,-486.89
1.72818,-486.89
1.840498,-486.89
1.95228,-484.2
2.06409,-486.89
2.176041,-486.89
2.304409,-486.89
2.432313,-486.89
2.543892,-486.89
2.656392,-486.89
2.76876,-484.2
2.8964,-484.2
3.008423,-484.2
3.12053,-484.2
3.232555,-484.2
3.343929,-484.2
3.456401,-484.2
3.567801,-484.2
3.679938,-484.2
3.791806,-484.2
3.904342,-484.2
4.016305,-484.2
4.127919,-484.2
4.240414,-484.2
4.351743,-484.2
4.463678,-484.2
4.591772,-484.2
4.719772,-481.51
4.848187,-484.2
4.975908,-484.2
5.104348,-484.2
5.231739,-484.2
5.361367,-481.51
5.488324,-481.51
5.615868,-481.51
5.744733,-481.51
5.872331,-481.51
6.000262,-481.51
6.12815,-481.51
6.256307,-481.51
6.384402,-481.51
6.511779,-481.51
6.639711,-481.51
6.768304,-481.51
6.896122,-481.51
7.024018,-481.51
7.152138,-481.51
7.280884,-481.51
7.408597,-481.51
7.536758,-481.51
7.66434,-481.51
7.79226,-481.51
7.920093,-481.51
8.047671,-481.51
8.175778,-481.51
8.304525,-481.51
8.432398,-481.51
8.561441,-481.51
8.688189,-481.51
8.815974,-481.51
8.94516,-481.51
9.071994,-481.51
9.20008,-481.51
9.328263,-481.51
9.456188,-481.51
9.583946,-478.82
9.711664,-478.82
9.839519,-481.51
9.967712,-481.51
10.11144,-478.82
10.22333,-454.61
10.33534,-2.69
10.44753,-5.38
10.56078,0
10.67173,-2.69
10.78385,0
10.8953,0
11.00752,0
11.11929,0
11.23176,0
11.34354,0
11.45544,0
11.56738,0
11.67932,0
11.79165,0
