time,current servo3
0,0
0.0317706,215.2
0.1434635,710.16
0.2556054,685.95
0.3675849,675.19
0.4801012,449.23
0.5913347,454.61
0.719483,454.61
0.8474972,457.3
0.9762224,454.61
1.103605,454.61
1.21548,454.61
1.327395,451.92
1.439466,451.92
1.551528,451.92
1.679529,451.92
1.791316,451.92
1.903868,451.92
2.016023,451.92
2.12733,451.92
2.239445,451.92
2.351425,451.92
2.463401,449.23
2.591971,451.92
2.704291,451.92
2.815811,451.92
2.927445,449.23
3.039421,449.23
3.151777,449.23
3.263355,449.23
3.375228,449.23
3.487308,449.23
3.599542,449.23
3.711298,449.23
3.840164,449.23
3.967748,449.23
4.079298,449.23
4.191275,449.23
4.303271,446.54
4.415393,446.54
4.527273,449.23
4.639337,446.54
4.751468,449.23
4.863488,449.23
4.976604,449.23
5.08726,449.23
5.199229,446.54
5.328132,446.54
5.455573,446.54
5.583245,446.54
5.711297,446.54
5.83934,446.54
5.951134,446.54
6.063269,446.54
6.175421,446.54
6.287175,446.54
6.399021,446.54
6.511361,446.54
6.639651,446.54
6.76731,446.54
6.895322,443.85
7.023367,446.54
7.135412,446.54
7.24745,446.54
7.375755,446.54
7.487074,446.54
7.599484,446.54
7.71102,446.54
7.83966,446.54
7.967635,446.54
8.07917,443.85
8.207249,446.54
8.319159,446.54
8.431454,443.85
8.543032,443.85
8.67145,443.85
8.799088,446.54
8.927197,443.85
9.055178,443.85
9.167162,443.85
9.279188,443.85
9.391257,443.85
9.503006,443.85
9.615117,443.85
9.759087,-650.98
9.870734,381.98
9.982698,13.45
10.09471,10.76
10.22284,2.69
10.33491,5.38
10.44707,5.38
10.57537,2.69
10.68699,5.38
10.79906,2.69
10.91086,2.69
11.02309,5.38
11.13504,2.69
11.24701,5.38
11.35876,0
11.47113,2.69
