time,current servo4
0,0
0.0295962,0
0.1415373,18.83
0.2694794,18.83
0.381696,18.83
0.4933014,18.83
0.6052703,18.83
0.7337606,18.83
0.8614189,18.83
0.9895907,18.83
1.11777,16.14
1.245579,16.14
1.357276,16.14
1.469358,16.14
1.581496,16.14
1.693335,16.14
1.805799,16.14
1.917758,16.14
2.029695,16.14
2.141288,16.14
2.253319,18.83
2.365385,16.14
2.477571,16.14
2.60558,18.83
2.733737,18.83
2.861401,18.83
2.989247,18.83
3.11771,18.83
3.229359,16.14
3.341374,16.14
3.453499,16.14
3.565491,16.14
3.677407,16.14
3.805243,16.14
3.93406,16.14
4.0611,16.14
4.173095,16.14
4.28541,16.14
4.397193,16.14
4.509469,16.14
4.621456,16.14
4.733587,16.14
4.84529,16.14
4.97342,16.14
5.101799,16.14
5.213296,16.14
5.325034,16.14
5.437098,16.14
5.549305,16.14
5.661086,16.14
5.789078,16.14
5.917267,16.14
6.044976,16.14
6.173291,16.14
6.285495,16.14
6.397344,16.14
6.509331,16.14
6.621411,16.14
6.733333,13.45
6.845201,13.45
6.957054,13.45
7.069206,13.45
7.181164,13.45
7.29326,13.45
7.421443,13.45
7.549254,40.35
7.677059,190.99
7.805393,309.35
7.933365,438.47
8.045083,559.52
8.157108,659.05
8.269267,739.75
8.381132,723.61
8.49342,728.99
8.621128,723.61
8.749431,696.71
8.876996,750.51
9.005234,728.99
9.133361,667.12
9.24476,715.54
9.356968,747.82
9.485273,723.61
9.597159,688.64
9.709232,718.23
9.82111,728.99
9.933375,707.47
10.04525,694.02
10.15691,691.33
10.26883,755.89
10.38119,702.09
10.49319,664.43
10.62135,747.82
10.7489,742.44
10.87709,683.26
11.00514,710.16
11.13319,737.06
11.2452,715.54
11.35678,702.09
11.46933,750.51
11.74083,699.4
11.853,562.21
11.98089,433.09
12.10893,290.52
12.237,314.73
12.34866,320.11
12.46118,320.11
12.57321,320.11
12.70088,293.21
12.82921,320.11
12.9567,309.35
13.08461,306.66
13.19641,312.04
13.30848,325.49
13.42109,341.63
13.5331,309.35
13.64502,320.11
13.77265,309.35
13.88456,303.97
14.01307,306.66
14.14059,314.73
14.25306,322.8
14.36459,287.83
14.49285,312.04
14.60488,330.87
14.71686,317.42
14.82899,306.66
14.94057,312.04
15.05228,325.49
15.18051,285.14
15.30846,309.35
15.44027,204.44
15.5651,83.39
15.69311,0
15.82046,-10.76
15.93243,-10.76
16.04446,-10.76
16.15648,-13.45
16.26887,-13.45
16.38067,-10.76
16.49269,-10.76
16.62053,-13.45
16.74881,-13.45
16.8607,-13.45
16.98855,-13.45
17.11656,-13.45
17.2284,-13.45
17.34035,-13.45
17.46834,-16.14
17.59676,-13.45
17.86869,-10.76
17.98067,13.45
18.09269,16.14
18.20478,16.14
18.31636,16.14
18.42847,16.14
18.54027,13.45
18.6683,13.45
18.79674,13.45
18.90867,13.45
19.03623,13.45
19.16448,13.45
19.2931,13.45
19.42073,13.45
19.53244,13.45
19.64453,13.45
19.75613,13.45
19.8687,13.45
19.98057,13.45
20.0926,13.45
20.22039,13.45
20.34844,126.43
20.47654,252.86
20.60445,371.22
20.73253,497.65
20.84421,613.32
20.95613,723.61
21.06849,774.72
21.18091,704.78
21.29245,720.92
21.40456,675.19
21.53227,707.47
21.64405,772.03
21.75601,723.61
21.8843,691.33
22.01231,720.92
22.12385,745.13
22.25216,699.4
22.38042,691.33
22.50809,737.06
22.63725,737.06
22.74851,685.95
22.85992,688.64
22.97264,747.82
23.08454,720.92
23.19638,685.95
23.32407,720.92
23.45212,761.27
23.56437,712.85
23.67649,683.26
23.93196,737.06
24.04432,602.56
24.15598,473.44
24.27417,341.63
24.39616,258.24
24.52403,320.11
24.63601,306.66
24.7485,320.11
24.85987,303.97
24.97264,320.11
25.09994,328.18
25.21239,290.52
25.32403,301.28
25.45194,309.35
25.57997,312.04
25.69208,295.9
25.82037,301.28
25.93225,320.11
26.04431,287.83
26.15608,312.04
26.26861,314.73
26.37994,328.18
26.49183,309.35
26.60423,309.35
26.71555,312.04
26.82838,290.52
26.93967,309.35
27.06774,298.59
27.19609,129.12
27.32357,21.52
27.45222,-13.45
27.56395,-10.76
27.67615,-10.76
27.788,-10.76
27.89964,-10.76
28.02772,-10.76
28.141,-10.76
28.26827,-10.76
28.39708,-10.76
28.52383,-10.76
28.65206,-13.45
28.78,-13.45
28.89189,-13.45
29.00374,-13.45
29.1157,-16.14
29.22771,-16.14
29.33938,-13.45
29.45197,-13.45
29.56374,-16.14
29.67581,-13.45
29.91594,-13.45
30.0277,-16.14
30.15583,-13.45
30.28401,-13.45
30.39635,-13.45
30.52415,-13.45
30.65178,-13.45
30.76402,-13.45
30.87604,-13.45
30.98736,-13.45
31.09945,-13.45
31.21129,-13.45
31.32335,-13.45
31.43538,-13.45
31.54733,-13.45
31.65924,-13.45
31.78736,-13.45
31.89934,-13.45
32.01194,-16.14
32.13939,-13.45
32.25166,-13.45
32.36359,-13.45
32.49132,-13.45
32.60333,-13.45
32.71532,-13.45
32.82725,-13.45
32.93919,-13.45
33.05106,-13.45
33.16334,-13.45
33.27527,-13.45
33.40319,-13.45
33.51505,-13.45
33.62735,-13.45
33.75525,-13.45
33.86768,-13.45
33.97969,-13.45
34.09116,-13.45
34.20383,-10.76
34.31524,-13.45
34.42766,-13.45
34.53943,-13.45
34.65128,-13.45
34.76353,-13.45
34.89111,-13.45
35.01946,-13.45
35.14798,-13.45
35.27553,-13.45
35.4037,-13.45
35.51529,-13.45
35.62717,-16.14
35.73912,-13.45
