time,current servo4
0,0
0.0305332,-290.52
0.1583432,-505.72
0.2893013,-653.67
0.4139471,-798.93
0.5418215,-739.75
0.6699792,-659.05
0.7984274,-817.76
0.9266265,-685.95
1.054138,-642.91
1.18258,-782.79
1.310116,-685.95
1.437931,-648.29
1.566001,-726.3
1.695437,-723.61
1.822005,-653.67
1.950723,-715.54
2.07827,-774.72
2.206511,-645.6
2.33463,-745.13
2.461933,-788.17
2.590433,-653.67
2.718827,-728.99
2.846153,-747.82
2.974125,-691.33
3.102243,-704.78
3.230309,-755.89
3.358196,-694.02
3.486418,-675.19
3.614195,-712.85
3.742278,-761.27
3.854219,-637.53
3.966413,-723.61
4.077937,-871.56
4.190434,-696.71
4.301674,-653.67
4.414262,-777.41
4.525737,-739.75
4.638204,-656.36
4.750011,-734.37
4.862345,-763.96
4.973619,-715.54
5.085736,-661.74
5.198005,-731.68
5.309806,-745.13
5.421916,-650.98
5.533689,-675.19
5.646327,-820.45
5.773893,-734.37
5.885772,-645.6
5.998026,-739.75
6.126322,-753.2
6.23837,-672.5
6.365987,-694.02
6.494355,-704.78
6.621889,-683.26
6.749893,-653.67
6.877725,-758.58
7.006053,-720.92
7.133729,-648.29
7.262096,-739.75
7.389924,-742.44
7.517775,-677.88
7.646476,-715.54
7.774044,-755.89
7.901934,-683.26
8.030092,-683.26
8.285455,-715.54
8.413258,-667.12
8.525537,-720.92
8.637702,-766.65
8.7496,-691.33
8.861991,-667.12
8.973875,-793.55
9.085413,-745.13
9.197283,-653.67
9.309402,-745.13
9.421591,-850.04
9.62935,-669.81
9.741375,-780.1
9.853394,-731.68
9.965356,-680.57
10.09383,-661.74
10.22182,-742.44
10.35004,-691.33
10.47808,-675.19
10.60565,-755.89
10.73334,-720.92
10.89317,-699.4
11.02145,-774.72
11.13352,-694.02
11.24558,-656.36
11.35733,-720.92
11.48555,-737.06
11.6135,-669.81
11.74125,-699.4
11.86937,-793.55
11.99746,-669.81
12.12591,-707.47
12.39885,-683.26
12.52579,-578.35
12.65559,-443.85
12.78172,-352.39
12.90929,-285.14
13.03756,-330.87
13.16553,-333.56
13.29408,-341.63
13.42177,-317.42
13.54934,-322.8
13.67715,-325.49
13.78985,-325.49
13.90127,-322.8
14.01372,-341.63
