time,current servo4
0,0
0.0317998,0
0.1588144,-21.52
0.2874131,-156.02
0.4152544,-303.97
0.528021,-443.85
0.6550867,-546.07
0.7833157,-661.74
0.9106978,-696.71
1.03925,-699.4
1.167349,-675.19
1.279204,-650.98
1.40684,-694.02
1.535339,-691.33
1.647278,-648.29
1.758511,-688.64
1.886916,-702.09
2.014746,-653.67
2.12708,-675.19
2.238445,-680.57
2.351087,-683.26
2.462856,-650.98
2.590545,-667.12
2.719054,-723.61
2.847372,-648.29
2.97468,-675.19
3.086796,-728.99
3.198931,-656.36
3.310256,-648.29
3.422578,-712.85
3.534597,-688.64
3.646729,-637.53
3.758457,-669.81
3.886436,-696.71
4.014487,-688.64
4.14243,-656.36
4.270368,-715.54
4.382703,-699.4
4.510402,-640.22
4.638197,-694.02
4.750818,-737.06
4.862612,-640.22
4.990851,-691.33
5.102617,-731.68
5.214492,-702.09
5.326583,-664.43
5.438726,-720.92
5.550789,-737.06
5.662516,-656.36
5.790348,-659.05
5.918625,-723.61
6.046481,-664.43
6.158102,-656.36
6.270474,-704.78
6.398473,-694.02
6.510565,-661.74
6.622529,-677.88
6.734705,-710.16
6.846575,-710.16
6.958075,-648.29
7.070523,-685.95
7.182553,-731.68
7.294286,-667.12
7.422296,-667.12
7.550198,-718.23
7.678053,-680.57
7.790057,-640.22
7.918248,-702.09
8.0301,-685.95
8.142226,-683.26
8.254206,-650.98
8.366235,-745.13
8.478143,-710.16
8.589888,-659.05
8.702054,-718.23
8.813942,-726.3
8.92615,-704.78
9.054081,-688.64
9.166468,-688.64
9.278127,-747.82
9.390947,-710.16
9.518275,-659.05
9.630327,-758.58
9.742233,-707.47
9.870467,-661.74
9.9825,-702.09
10.0943,-745.13
10.20657,-696.71
10.3186,-664.43
10.43046,-699.4
10.55793,-710.16
10.68625,-672.5
10.79819,-677.88
10.90986,-739.75
11.03838,-669.81
11.15006,-667.12
11.26206,-728.99
11.37408,-707.47
11.48604,-653.67
11.72642,-702.09
11.83822,-581.04
11.95049,-457.3
12.06235,-333.56
12.19108,-277.07
12.31836,-330.87
12.44593,-322.8
12.55781,-306.66
12.6858,-333.56
12.798,-330.87
12.9098,-347.01
13.02198,-301.28
13.1339,-301.28
13.24587,-320.11
13.35786,-330.87
13.48587,-309.35
13.61398,-333.56
13.7259,-333.56
13.8538,-312.04
13.9817,-322.8
14.09387,-322.8
14.22201,-314.73
14.35,-295.9
14.46182,-303.97
14.57373,-322.8
14.70182,-328.18
14.81385,-312.04
14.92614,-312.04
15.03807,-309.35
15.14993,-298.59
15.26168,-312.04
15.37369,-333.56
15.4857,-330.87
15.59774,-330.87
15.72566,-301.28
15.83809,-309.35
15.96591,-330.87
16.09384,-320.11
16.22242,-330.87
16.3337,-344.32
16.44581,-338.94
16.55752,-303.97
16.66967,-309.35
16.78166,-336.25
16.89389,-333.56
17.00596,-309.35
17.11808,-328.18
17.24577,-312.04
17.37444,-330.87
17.50192,-301.28
17.77375,-330.87
17.90253,-468.06
18.01354,-610.63
18.1256,-734.37
18.25503,-739.75
18.38193,-667.12
18.50931,-734.37
18.63759,-645.6
18.7662,-694.02
18.89348,-728.99
19.0217,-642.91
19.14939,-737.06
19.27771,-707.47
19.40544,-659.05
19.53382,-691.33
19.66191,-710.16
19.79018,-691.33
19.9179,-653.67
20.04544,-755.89
20.17318,-683.26
20.30209,-653.67
20.42928,-753.2
20.55713,-731.68
20.68541,-680.57
20.81341,-739.75
20.94129,-761.27
21.0533,-688.64
21.18123,-675.19
21.29326,-753.2
21.4213,-702.09
21.5493,-672.5
21.66127,-731.68
21.77305,-726.3
21.8853,-675.19
21.99711,-691.33
22.10934,-734.37
22.22125,-720.92
22.33328,-672.5
22.44496,-685.95
22.55697,-728.99
22.66913,-683.26
22.78116,-667.12
22.89327,-712.85
23.00517,-699.4
23.11721,-656.36
23.22914,-661.74
23.34121,-704.78
23.45313,-702.09
23.56514,-659.05
23.67715,-704.78
23.91749,-685.95
24.02933,-551.45
24.1412,-430.4
24.25316,-344.32
24.36632,-309.35
24.47763,-320.11
24.58984,-320.11
24.70138,-336.25
24.81336,-314.73
24.92483,-306.66
25.03693,-328.18
25.16571,-328.18
25.27685,-338.94
25.38977,-322.8
25.51819,-330.87
25.64519,-336.25
25.77379,-309.35
25.90154,-309.35
26.02904,-325.49
26.1571,-312.04
26.2852,-303.97
26.39737,-330.87
26.50949,-322.8
26.62145,-312.04
26.73362,-328.18
26.84521,-317.42
26.95684,-325.49
27.06913,-301.28
27.19753,-317.42
27.3252,-330.87
27.45306,-347.01
27.58158,-309.35
27.7091,-317.42
27.8373,-325.49
27.94987,-290.52
28.07744,-320.11
28.20536,-320.11
28.33336,-336.25
28.46088,-303.97
28.58965,-328.18
28.71709,-330.87
28.84512,-328.18
28.9736,-341.63
29.10186,-341.63
29.22884,-347.01
29.35706,-312.04
29.48506,-338.94
29.61331,-328.18
29.74179,-314.73
29.86944,-322.8
30.14176,-328.18
30.26972,-317.42
30.39778,-322.8
30.52524,-336.25
30.65384,-306.66
30.7817,-330.87
30.90995,-349.7
31.03682,-330.87
31.16562,-338.94
31.29279,-336.25
31.42098,-338.94
31.54941,-306.66
31.67717,-325.49
31.80496,-330.87
31.93365,-328.18
32.06095,-312.04
32.18943,-322.8
32.31725,-322.8
32.44527,-314.73
32.57412,-317.42
32.70105,-322.8
32.82921,-312.04
32.95665,-317.42
33.08518,-336.25
33.21317,-330.87
33.34053,-317.42
33.45265,-338.94
33.56491,-344.32
33.67692,-333.56
33.78909,-317.42
33.91707,-320.11
34.04482,-320.11
34.17367,-312.04
34.30076,-328.18
34.42875,-325.49
34.5566,-322.8
34.68479,-312.04
34.81256,-336.25
34.94063,-344.32
35.06883,-333.56
35.19694,-341.63
35.32425,-338.94
35.45269,-322.8
35.58075,-322.8
35.70829,-352.39
35.83682,-338.94
35.94879,-330.87
36.06099,-333.56
36.17298,-333.56
36.28481,-317.42
36.39689,-325.49
