time,currents servo1
0,0
0.0320631,0
0.1438286,16.14
0.2560922,16.14
0.3677711,18.83
0.4961086,18.83
0.6236479,16.14
0.751885,16.14
0.8799285,16.14
0.9918583,13.45
1.103716,16.14
1.21536,13.45
1.327624,13.45
1.439596,16.14
1.551637,13.45
1.679483,16.14
1.807653,16.14
1.919619,13.45
2.031512,16.14
2.159457,13.45
2.271741,13.45
2.383631,13.45
2.495606,13.45
2.607401,13.45
2.7195,13.45
2.847357,13.45
2.975555,10.76
3.08741,10.76
3.199508,10.76
3.311561,10.76
3.423476,13.45
3.535547,34.97
3.663263,242.1
3.775292,408.88
3.88734,543.38
3.999297,669.81
4.12724,710.16
4.255284,677.88
4.38335,640.22
4.511323,664.43
4.623464,672.5
4.735415,621.39
4.847671,696.71
4.959384,685.95
5.071415,626.77
5.183445,707.47
5.311282,694.02
5.439156,645.6
5.551431,699.4
5.663155,669.81
5.791108,653.67
5.903059,675.19
6.015191,677.88
6.127477,642.91
6.255331,702.09
6.36737,634.84
6.495144,642.91
6.606995,734.37
6.719071,621.39
6.847219,675.19
6.975432,667.12
7.103365,640.22
7.215399,672.5
7.327134,688.64
7.439375,637.53
7.567318,696.71
7.695208,659.05
7.823264,648.29
7.93526,669.81
8.047349,642.91
8.159071,656.36
8.271183,669.81
8.38328,632.15
8.511357,653.67
8.623036,715.54
8.73514,621.39
8.847302,685.95
8.975154,696.71
9.087436,632.15
9.215178,653.67
9.327094,683.26
9.439055,637.53
9.551051,696.71
9.663227,694.02
9.775135,616.01
9.886924,707.47
10.01508,699.4
10.14339,637.53
10.27116,739.75
10.3991,645.6
10.52711,669.81
10.63897,702.09
10.75109,640.22
10.86303,659.05
10.97483,699.4
11.087,634.84
11.19883,685.95
11.31092,715.54
11.42314,664.43
11.69489,710.16
11.82313,653.67
11.95133,667.12
12.07926,667.12
12.20754,667.12
12.33497,667.12
12.46293,667.12
12.57484,667.12
12.68674,667.12
12.7989,667.12
12.91081,667.12
13.02289,664.43
13.13498,664.43
13.24689,664.43
13.3586,664.43
13.4709,664.43
13.58265,664.43
13.71081,664.43
13.82268,664.43
13.93465,664.43
14.04668,664.43
14.15874,664.43
14.2868,661.74
14.41457,661.74
14.52663,661.74
14.63866,661.74
14.75076,661.74
14.87859,661.74
14.99081,661.74
15.11873,661.74
15.23057,661.74
15.34271,659.05
15.47075,659.05
15.59876,659.05
15.71097,659.05
15.82274,659.05
15.93489,659.05
16.04673,661.74
16.15893,661.74
16.27073,661.74
16.38256,661.74
16.49482,661.74
16.60653,661.74
16.71891,661.74
16.83046,661.74
16.94269,659.05
17.05453,659.05
17.16663,659.05
17.27879,659.05
17.39065,659.05
17.51845,659.05
17.63055,659.05
17.74264,659.05
17.85459,659.05
17.96678,659.05
18.07843,659.05
18.20671,659.05
18.33456,659.05
18.44667,659.05
18.55866,656.36
18.67063,656.36
18.78249,656.36
18.89432,656.36
19.00645,659.05
19.13459,659.05
19.24656,659.05
19.35848,656.36
19.48653,656.36
19.59863,656.36
19.71056,656.36
19.82258,656.36
19.93439,656.36
20.04641,656.36
20.17448,656.36
20.28658,653.67
20.3988,653.67
20.52649,653.67
20.63854,653.67
20.75047,653.67
20.86259,653.67
20.97445,653.67
21.08647,653.67
21.21421,653.67
21.32647,653.67
21.43851,653.67
21.55019,653.67
21.66255,653.67
21.77452,653.67
21.90238,653.67
22.0145,656.36
22.12631,656.36
22.25432,656.36
22.36608,656.36
22.49418,656.36
22.62233,656.36
22.73428,656.36
22.86212,656.36
22.97428,653.67
23.086,653.67
23.19823,653.67
23.43852,653.67
23.55005,457.3
23.66234,306.66
23.77439,293.21
23.90283,309.35
24.01439,317.42
24.12617,301.28
24.25414,301.28
24.36627,320.11
24.4782,309.35
24.6062,312.04
24.7184,330.87
24.84633,312.04
24.95825,317.42
25.08631,303.97
25.19828,298.59
25.32616,333.56
25.4542,306.66
25.56609,320.11
25.67823,322.8
25.79024,303.97
25.91807,325.49
26.03005,303.97
26.14201,314.73
26.2702,322.8
26.39798,303.97
26.51004,322.8
26.62204,333.56
26.73387,301.28
26.84603,309.35
26.95801,314.73
27.06997,303.97
27.19782,317.42
27.31016,312.04
27.43794,309.35
27.55003,333.56
27.67786,317.42
27.78999,322.8
27.91802,303.97
28.02983,303.97
28.14199,330.87
28.25383,306.66
28.36581,317.42
28.47784,322.8
28.59001,293.21
28.70186,314.73
28.81386,336.25
28.926,312.04
29.054,320.11
29.16597,309.35
29.27794,312.04
29.40597,341.63
29.53391,309.35
29.6459,322.8
29.75792,330.87
29.86999,293.21
29.99783,320.11
30.12598,322.8
30.23787,314.73
30.34987,330.87
30.46204,312.04
30.58988,322.8
30.70184,336.25
30.81387,293.21
30.92571,309.35
31.05378,115.67
31.18184,2.69
31.29382,-8.07
31.40555,-8.07
31.51794,-10.76
31.62978,-10.76
31.74189,-10.76
31.85357,-10.76
31.96557,-13.45
32.09382,-10.76
32.20571,-10.76
32.33361,-10.76
32.44577,-10.76
32.55775,-13.45
32.68571,-13.45
32.7978,-13.45
32.90946,-13.45
33.03772,-13.45
33.16556,-13.45
33.27755,-10.76
33.40558,-13.45
33.51754,-13.45
33.62962,-13.45
33.74144,-13.45
33.8534,-13.45
33.96538,-13.45
34.09342,-13.45
34.20543,-13.45
34.31754,-13.45
34.42958,-16.14
34.54157,-13.45
34.65346,-16.14
34.76534,-18.83
34.89366,-16.14
35.0056,-16.14
35.11722,-18.83
