time,torque servo1
0,0
0.046045,0
0.1735374,11.528571
0.3180478,7.6857143
0.461777,11.528571
0.5907871,11.528571
0.7175236,7.6857143
0.8457146,7.6857143
0.9736846,7.6857143
1.1014005,7.6857143
1.2455942,7.6857143
1.3735771,7.6857143
1.5014222,7.6857143
1.6296218,11.528571
1.7573821,7.6857143
1.8859339,7.6857143
2.0296235,7.6857143
2.1735899,7.6857143
2.3014991,7.6857143
2.4294807,7.6857143
2.5576216,7.6857143
2.6858593,7.6857143
2.8132004,7.6857143
2.9413519,3.8428571
3.0692707,207.51429
3.1974775,376.6
3.3257809,553.37143
3.4534394,733.98571
3.5816025,906.91429
3.7256004,1049.1
3.8694928,899.22857
3.9976482,910.75714
4.1411756,1006.8286
4.2692402,929.97143
4.3977026,899.22857
4.5252554,987.61429
4.6530043,926.12857
4.7975435,880.01429
4.9412513,968.4
5.0694686,949.18571
5.1976692,933.81429
5.3250607,895.38571
5.4531012,945.34286
5.5811191,929.97143
5.7093127,864.64286
5.8530903,933.81429
5.9813652,960.71429
6.1093238,883.85714
6.2371825,960.71429
6.3657486,1002.9857
6.4935439,926.12857
6.6212352,903.07143
6.7489952,979.92857
6.8771737,933.81429
7.0055737,880.01429
7.133099,1006.8286
7.2615269,922.28571
7.3896025,926.12857
7.5173474,906.91429
7.6455112,945.34286
7.7736083,949.18571
7.9010479,868.48571
8.0293016,891.54286
8.1573466,949.18571
8.2850882,899.22857
8.4294411,880.01429
8.5571195,979.92857
8.6851675,914.6
8.829557,895.38571
8.973445,960.71429
9.1008138,968.4
9.2450209,876.17143
9.3735542,968.4
9.5012112,1014.5143
9.6293119,880.01429
9.7568898,914.6
9.8852715,972.24286
10.013013,945.34286
10.141028,891.54286
10.285096,953.02857
10.428943,987.61429
10.572656,891.54286
10.716787,968.4
10.861211,937.65714
10.989512,883.85714
11.116846,953.02857
11.244857,956.87143
11.372997,906.91429
11.516672,899.22857
11.661487,979.92857
11.804617,910.75714
11.948543,953.02857
12.093204,953.02857
12.220906,895.38571
12.349357,929.97143
12.477051,926.12857
12.604714,964.55714
12.749148,853.11429
12.89303,964.55714
13.165402,849.27143
13.292659,895.38571
13.421236,1343.0786
13.548682,1343.0786
13.693521,1343.0786
13.836445,1343.0786
13.980733,1343.0786
14.109233,1343.0786
14.236443,1343.0786
14.364873,1343.0786
14.492809,1343.0786
14.62049,1343.0786
14.748875,1343.0786
14.876812,1343.0786
15.004458,1343.0786
15.132877,1343.0786
15.276663,1343.0786
15.420894,1343.0786
15.564876,1343.0786
15.692961,1343.0786
15.820488,1343.0786
15.948541,1343.0786
16.077025,1343.0786
16.20486,1343.0786
16.333066,1343.0786
16.460736,1343.0786
16.604716,1343.0786
16.732319,1343.0786
16.876388,1343.0786
17.004366,1343.0786
17.132429,1343.0786
17.260305,1343.0786
17.388412,1337.3143
17.516509,1337.3143
17.660441,1337.3143
17.788426,1337.3143
17.916302,1337.3143
18.044274,1337.3143
18.17239,1337.3143
18.300435,1337.3143
18.444368,1337.3143
18.588457,1337.3143
18.732174,1337.3143
18.876333,1337.3143
19.004167,1337.3143
19.13221,1337.3143
19.260336,1337.3143
19.404202,1337.3143
19.532352,1337.3143
19.660246,1337.3143
19.788205,1337.3143
19.916342,1337.3143
20.060394,1337.3143
20.188279,1337.3143
20.316282,1337.3143
20.444204,1337.3143
20.57222,1337.3143
20.71639,1337.3143
20.860097,1331.55
21.004284,1331.55
21.132123,1331.55
21.260199,1331.55
21.38827,1331.55
21.516016,1331.55
21.660363,1331.55
21.804345,1331.55
21.9489,1331.55
22.07615,1331.55
22.203939,1331.55
22.332053,1331.55
22.460232,1331.55
22.588122,1331.55
22.716194,1331.55
22.843806,1331.55
22.972037,1331.55
23.099996,1331.55
23.244175,1331.55
23.387805,1331.55
23.53221,1331.55
23.660159,1331.55
23.787978,1331.55
23.916188,1331.55
24.044065,1331.55
24.17206,1331.55
24.299828,1331.55
24.44414,1331.55
24.587962,1331.55
24.732781,1331.55
24.877066,1331.55
25.003852,1331.55
25.132011,1325.7857
25.26007,1325.7857
25.387973,1325.7857
25.516339,1325.7857
25.659969,1325.7857
25.788179,1325.7857
25.916447,1325.7857
26.043845,1325.7857
26.187892,1325.7857
26.331702,1325.7857
26.635984,1296.9643
26.780343,899.22857
26.908459,611.01429
27.036049,891.54286
27.164907,853.11429
27.291964,876.17143
27.419626,945.34286
27.547889,868.48571
27.675658,860.8
27.803587,968.4
27.931766,914.6
28.059701,945.34286
28.187673,953.02857
28.316089,937.65714
28.459667,906.91429
28.603741,953.02857
28.747842,822.37143
28.89187,860.8
29.019392,968.4
29.147674,876.17143
29.275707,899.22857
29.403607,983.77143
29.547679,929.97143
29.692041,929.97143
29.835538,999.14286
29.963704,830.05714
30.091695,937.65714
30.219409,960.71429
30.34781,899.22857
30.475729,929.97143
30.603634,960.71429
30.731693,899.22857
30.859758,860.8
30.987795,914.6
31.131819,929.97143
31.276095,853.11429
31.419301,929.97143
31.563571,929.97143
31.691461,899.22857
31.819585,937.65714
31.9474,953.02857
32.07557,883.85714
32.203414,914.6
32.347952,960.71429
32.491611,853.11429
32.635564,883.85714
32.779947,929.97143
32.907417,853.11429
33.035261,945.34286
33.163495,968.4
33.307511,853.11429
33.451323,976.08571
33.595626,953.02857
33.723542,868.48571
33.851515,906.91429
33.979677,960.71429
34.107463,868.48571
34.235411,953.02857
34.379329,945.34286
34.523799,830.05714
34.667313,929.97143
34.811682,953.02857
34.95544,883.85714
35.09968,929.97143
35.243415,929.97143
35.371327,899.22857
35.499735,953.02857
35.6273,983.77143
35.755128,776.25714
35.883843,368.91429
36.02744,76.857143
36.155403,-3.8428571
36.283104,0
36.42731,0
36.57116,0
36.699665,0
36.827647,0
36.955264,0
37.083245,0
37.211098,0
37.339131,0
