time,torque servo1
0,0
0.047596,0
0.1754937,69.171429
0.303419,69.171429
0.4319683,69.171429
0.559408,69.171429
0.6873077,69.171429
0.81564,69.171429
0.9436428,73.014286
1.0726504,69.171429
1.1998226,73.014286
1.3283838,73.014286
1.4564945,65.328571
1.5834483,65.328571
1.7117485,69.171429
1.8396101,69.171429
1.9678473,65.328571
2.0955475,69.171429
2.2233921,69.171429
2.3520037,65.328571
2.480431,65.328571
2.6072651,73.014286
2.7361616,69.171429
2.8639462,69.171429
2.9921419,73.014286
3.1194894,146.02857
3.2478852,349.7
3.3759675,545.68571
3.503671,722.45714
3.631341,1371.9
3.7596746,1045.2571
3.8876321,1010.6714
4.0158245,1060.6286
4.1440744,1133.6429
4.2718111,968.4
4.3993023,1006.8286
4.5278069,1083.6857
4.6551654,1006.8286
4.7838186,964.55714
4.9274239,1064.4714
5.0561094,1049.1
5.1996952,945.34286
5.3276446,1072.1571
5.4557571,1068.3143
5.5831317,972.24286
5.7111313,1041.4143
5.8553305,1060.6286
5.9994769,972.24286
6.1433842,979.92857
6.2870928,1026.0429
6.4310807,991.45714
6.5597144,999.14286
6.6880112,1133.6429
6.8151426,1045.2571
6.943614,960.71429
7.087458,1056.7857
7.215004,1052.9429
7.3437933,964.55714
7.4872001,1064.4714
7.6315938,995.3
7.7754942,1002.9857
7.9196077,1014.5143
8.0638007,1122.1143
8.2076254,922.28571
8.351356,1056.7857
8.4957614,1060.6286
8.6417294,956.87143
8.7837684,1041.4143
8.9274722,1037.5714
9.0713784,1002.9857
9.2153425,987.61429
9.359396,1022.2
9.5036075,1022.2
9.6472701,1064.4714
9.7912473,1110.5857
9.9350527,1033.7286
10.079125,972.24286
10.223445,1076
10.367534,1045.2571
10.798846,1006.8286
10.926846,949.18571
11.054762,1052.9429
11.183344,1049.1
11.311007,964.55714
11.439328,999.14286
11.566815,1076
11.695137,956.87143
11.822691,972.24286
11.950805,1049.1
12.07911,1064.4714
12.382703,1087.5286
12.574731,1006.8286
12.719254,987.61429
12.86306,991.45714
13.006728,1002.9857
13.150873,1006.8286
13.294813,1041.4143
13.422678,999.14286
13.566787,956.87143
13.838747,999.14286
13.966648,991.45714
14.094707,1498.7143
14.22272,1498.7143
14.350892,1498.7143
14.478833,1498.7143
14.606846,1498.7143
14.751499,1498.7143
14.895367,1498.7143
15.039259,1498.7143
15.18338,1498.7143
15.311072,1498.7143
15.439487,1498.7143
15.567093,1498.7143
15.694668,1498.7143
15.822836,1498.7143
15.967463,1498.7143
16.094914,1498.7143
16.222667,1498.7143
16.351174,1498.7143
16.478747,1498.7143
16.606734,1498.7143
16.750972,1498.7143
16.895328,1498.7143
17.038786,1498.7143
17.16674,1498.7143
17.294809,1498.7143
17.422581,1498.7143
17.550796,1498.7143
17.678599,1498.7143
17.806828,1492.95
17.950955,1492.95
18.095086,1492.95
18.238912,1492.95
18.366853,1492.95
18.494831,1492.95
18.6226,1492.95
18.750727,1492.95
18.878823,1492.95
19.006617,1492.95
19.134654,1492.95
19.279042,1492.95
19.406538,1492.95
19.534887,1492.95
19.662725,1492.95
19.790577,1492.95
19.934594,1492.95
20.078776,1487.1857
20.222505,1487.1857
20.350638,1487.1857
20.478628,1487.1857
20.606301,1487.1857
20.750695,1487.1857
20.87872,1487.1857
21.006269,1487.1857
21.134583,1487.1857
21.262806,1487.1857
21.390468,1487.1857
21.534133,1487.1857
21.67914,1487.1857
21.822052,1487.1857
21.966179,1487.1857
22.094689,1487.1857
22.222656,1487.1857
22.350444,1487.1857
22.478675,1487.1857
22.622836,1487.1857
22.767052,1487.1857
22.910747,1487.1857
23.054184,1487.1857
23.198421,1487.1857
23.326632,1481.4214
23.454459,1481.4214
23.582606,1481.4214
23.710535,1481.4214
23.854758,1481.4214
23.998538,1481.4214
24.12656,1481.4214
24.254556,1481.4214
24.382652,1481.4214
24.510607,1481.4214
24.654599,1481.4214
24.798569,1481.4214
24.942322,1481.4214
25.086395,1481.4214
25.214244,1481.4214
25.342406,1481.4214
25.47073,1481.4214
25.598059,1481.4214
25.726697,1481.4214
25.854801,1481.4214
25.982165,1481.4214
26.11056,1481.4214
26.254651,1481.4214
26.382164,1481.4214
26.510603,1481.4214
26.638649,1481.4214
26.782557,1481.4214
26.910519,1481.4214
27.039038,1481.4214
27.310525,1446.8357
27.437851,1100.9786
27.566586,789.70714
27.709982,507.25714
27.838003,830.05714
27.965774,899.22857
28.09395,891.54286
28.222778,853.11429
28.366481,853.11429
28.510531,876.17143
28.654066,822.37143
28.782557,860.8
28.909575,868.48571
29.037809,768.57143
29.166397,853.11429
29.30746,868.48571
29.453763,768.57143
29.59765,868.48571
29.741631,853.11429
29.88566,822.37143
30.013649,853.11429
30.141958,906.91429
30.270016,837.74286
30.398467,891.54286
30.525606,899.22857
30.669657,753.2
30.813596,853.11429
30.95741,922.28571
31.085462,776.25714
31.213548,853.11429
31.341553,906.91429
31.469446,814.68571
31.613625,868.48571
31.757308,891.54286
31.90146,814.68571
32.029388,853.11429
32.157365,922.28571
32.286066,853.11429
32.430197,860.8
32.557567,876.17143
32.685944,814.68571
32.830097,814.68571
32.973524,899.22857
33.117773,837.74286
33.261738,883.85714
33.405891,891.54286
33.550051,845.42857
33.677529,868.48571
33.805505,899.22857
33.933372,807
34.077718,845.42857
34.222438,876.17143
34.365884,807
34.509712,876.17143
34.653362,883.85714
34.797789,837.74286
34.925782,883.85714
35.053657,891.54286
35.181928,807
35.309734,876.17143
35.437816,845.42857
35.581888,776.25714
35.709829,822.37143
35.853508,891.54286
35.997215,791.62857
36.125856,837.74286
36.269776,853.11429
36.413777,791.62857
36.557518,876.17143
36.701926,860.8
36.829857,768.57143
36.957162,822.37143
37.08566,622.54286
37.213915,215.2
37.341231,0
37.469749,-61.485714
37.597616,-53.8
37.741,-61.485714
37.885362,-53.8
38.013889,-57.642857
38.141067,-57.642857
38.26977,-57.642857
38.397653,-57.642857
38.525018,-61.485714
38.652878,-65.328571
38.781176,-57.642857
38.909005,-65.328571
39.036946,-73.014286
39.165173,-57.642857
39.293074,-69.171429
39.421146,-65.328571
39.564933,-53.8
39.709102,-61.485714
39.837142,-65.328571
39.96499,-53.8
40.092903,-61.485714
40.221015,-57.642857
40.349347,-49.957143
40.476982,-53.8
40.604959,-53.8
40.732822,-53.8
