time,currents servo1
0,0
0.0299475,0
0.1581511,607.94
0.2858102,618.7
0.4148962,591.8
0.5419112,610.63
0.6543031,586.42
0.7664101,390.05
0.894266,406.19
1.022403,403.5
1.134204,403.5
1.245808,403.5
1.358613,403.5
1.470471,403.5
1.582647,403.5
1.693992,403.5
1.822521,403.5
1.949865,403.5
2.077794,403.5
2.189861,403.5
2.3179,403.5
2.430304,403.5
2.541967,403.5
2.654401,403.5
2.766326,403.5
2.87811,403.5
2.990624,403.5
3.118351,403.5
3.246044,403.5
3.357549,400.81
3.486359,400.81
3.598408,400.81
3.709706,400.81
3.838394,400.81
3.96644,400.81
4.093848,400.81
4.206378,400.81
4.318526,400.81
4.430255,400.81
4.541428,400.81
4.654046,400.81
4.766151,400.81
4.893628,400.81
5.006416,400.81
5.134153,400.81
5.26238,400.81
5.374163,400.81
5.485913,398.12
5.598145,398.12
5.709501,398.12
5.822163,398.12
5.934111,398.12
6.045935,398.12
6.173628,398.12
6.301535,398.12
6.430166,398.12
6.541544,398.12
6.66955,398.12
6.782267,398.12
6.893584,398.12
7.022146,398.12
7.149961,398.12
7.261889,398.12
7.389329,398.12
7.501453,398.12
7.613817,398.12
7.725765,398.12
7.837582,398.12
7.949558,398.12
8.061523,398.12
8.174126,398.12
8.285658,398.12
8.398118,398.12
8.525546,398.12
8.638238,398.12
8.766119,398.12
8.877745,398.12
8.990292,398.12
9.101978,398.12
9.214217,398.12
9.325361,398.12
9.43826,398.12
9.550195,398.12
9.661796,398.12
9.790114,398.12
9.917806,398.12
10.046,398.12
10.17395,398.12
10.30174,398.12
10.41347,398.12
10.52523,398.12
10.63752,398.12
10.74979,398.12
10.86179,398.12
10.98977,398.12
11.11788,398.12
11.22968,398.12
11.34204,398.12
11.45391,398.12
11.56507,398.12
