time,currents servo1
0,0
0.0314866,0
0.1592377,637.53
0.2871192,632.15
0.3991619,602.56
0.5274309,599.87
0.6396936,572.97
0.7511597,258.24
0.8636344,449.23
0.9919294,451.92
1.103016,457.3
1.23135,454.61
1.343453,451.92
1.455007,451.92
1.567083,449.23
1.694986,449.23
1.82347,449.23
1.951097,449.23
2.079632,449.23
2.191419,449.23
2.302851,449.23
2.416992,395.43
2.527135,390.05
2.639321,309.35
2.767794,45.73
2.895742,0
3.023585,0
3.151213,0
3.279006,0
3.391189,0
3.503338,0
3.615648,0
3.727031,0
3.838675,0
3.950926,2.69
4.079398,0
4.206845,0
4.319464,0
4.430861,0
4.542723,0
4.654851,0
4.767174,0
4.89502,2.69
5.023091,0
5.134695,0
5.247165,0
5.374766,8.07
5.487027,5.38
5.599135,8.07
5.711699,8.07
5.822881,2.69
5.951272,8.07
6.063252,2.69
6.174833,5.38
6.286721,0
6.398663,5.38
6.510848,0
6.622673,5.38
6.734588,16.14
6.846883,8.07
6.95921,34.97
7.070986,34.97
7.182987,34.97
7.294928,37.66
7.423107,16.14
7.534605,21.52
7.646779,21.52
7.759178,16.14
7.871357,2.69
7.999326,0
8.127541,0
8.254787,0
8.366522,0
8.478708,16.14
8.59062,72.63
8.70289,72.63
8.814961,99.53
8.926856,158.71
9.038503,177.54
9.150685,177.54
9.263356,239.41
9.374879,285.14
9.502491,282.45
9.630527,285.14
9.758867,285.14
9.887191,282.45
10.01487,282.45
10.12684,285.14
10.23901,282.45
10.35092,279.76
10.46283,279.76
10.57491,282.45
10.68644,279.76
10.81439,282.45
10.94229,282.45
11.07044,282.45
11.18275,282.45
11.31081,282.45
11.42275,282.45
11.53452,282.45
