time,currents servo1
0,0
0.0307615,0
0.143031,610.63
0.2547776,572.97
0.367066,607.94
0.4791079,616.01
0.5905365,583.73
0.7032198,298.59
0.8145263,408.88
0.9269674,408.88
1.0385,408.88
1.167006,408.88
1.295102,406.19
1.422618,406.19
1.55094,408.88
1.663068,406.19
1.775015,406.19
1.886732,406.19
1.999143,406.19
2.110583,400.81
2.222359,381.98
2.350264,239.41
2.478787,102.22
2.606557,72.63
2.73493,80.7
2.846605,26.9
2.958271,2.69
3.070246,0
3.182641,0
3.295033,0
3.406604,0
3.534411,80.7
3.662395,94.15
3.774779,182.92
3.8866,204.44
3.998721,228.65
4.126805,228.65
4.238293,225.96
4.350148,228.65
4.462284,225.96
4.574387,228.65
4.703027,228.65
4.815085,228.65
4.927062,228.65
5.038298,231.34
5.150765,228.65
5.262617,228.65
5.374864,228.65
5.486261,231.34
5.598356,228.65
5.710512,228.65
5.838278,228.65
5.96626,228.65
6.094286,228.65
6.222634,231.34
6.350703,228.65
6.462272,228.65
6.574715,228.65
6.686869,231.34
6.79887,231.34
6.910209,228.65
7.022215,228.65
7.15054,228.65
7.262604,231.34
7.374096,231.34
7.48648,228.65
7.614258,228.65
7.742109,228.65
7.854308,228.65
7.966848,228.65
8.079035,228.65
8.190235,228.65
8.302098,228.65
8.414235,228.65
8.526354,228.65
8.638099,225.96
8.749973,228.65
8.862677,228.65
8.990162,231.34
9.117996,228.65
9.246206,231.34
9.374395,228.65
9.50238,231.34
9.614444,231.34
9.726366,228.65
9.838045,225.96
9.950444,228.65
10.06233,228.65
10.17394,228.65
10.30199,225.96
10.43032,228.65
10.55868,228.65
10.68648,228.65
10.8138,225.96
10.92687,231.34
11.03841,225.96
11.15044,228.65
11.26265,228.65
11.37483,228.65
11.50194,225.96
