time,currents servo1
0,0
0.0313431,694.02
0.1594551,648.29
0.2874448,645.6
0.3998811,629.46
0.5111763,570.28
0.6237111,586.42
0.7352804,228.65
0.8470735,454.61
0.9751876,451.92
1.104117,449.23
1.231404,449.23
1.34384,449.23
1.455783,449.23
1.567572,446.54
1.679336,449.23
1.791482,451.92
1.902991,449.23
2.015721,449.23
2.127594,449.23
2.23955,449.23
2.351855,446.54
2.495183,446.54
2.607803,446.54
2.718892,449.23
2.831072,449.23
2.942693,449.23
3.055086,443.85
3.167124,443.85
3.279219,443.85
3.391685,449.23
3.503199,443.85
3.614821,446.54
3.726831,443.85
3.83896,443.85
3.951286,443.85
4.062981,443.85
4.174757,443.85
4.303244,443.85
4.414934,443.85
4.527067,443.85
4.655307,443.85
4.782719,443.85
4.911564,443.85
5.022892,443.85
5.134878,443.85
5.246869,443.85
5.35868,443.85
5.470556,443.85
5.582842,443.85
5.710616,443.85
5.838795,443.85
5.966741,443.85
6.078606,443.85
6.206834,441.16
6.319317,441.16
6.431122,443.85
6.543176,443.85
6.6552,441.16
6.767022,441.16
6.894571,443.85
7.023227,441.16
7.150817,443.85
7.262689,441.16
7.391544,441.16
7.502877,441.16
7.615441,443.85
7.727328,443.85
7.855164,443.85
7.983048,441.16
8.111556,443.85
8.239065,441.16
8.351206,441.16
8.462991,441.16
8.574534,441.16
8.686417,441.16
8.798654,441.16
8.9107,443.85
9.022311,443.85
9.134313,441.16
9.246274,441.16
9.358559,441.16
9.486744,441.16
9.61486,441.16
9.743115,443.85
9.85465,443.85
9.966962,443.85
10.07887,441.16
10.19115,441.16
10.30239,443.85
10.41464,441.16
10.54288,443.85
10.67086,441.16
10.79898,441.16
10.91117,441.16
11.03892,443.85
11.15056,441.16
11.26237,443.85
11.37481,438.47
11.48643,438.47
