time,currents servo1
0,0
0.0318624,0
0.1450443,607.94
0.2562451,572.97
0.3682378,626.77
0.4809882,597.18
0.6088567,581.04
0.7208288,236.72
0.8324922,400.81
0.9608489,398.12
1.088861,398.12
1.216207,398.12
1.344441,398.12
1.455938,398.12
1.568436,398.12
1.680891,398.12
1.791912,398.12
1.904279,398.12
2.016313,398.12
2.14485,398.12
2.256529,398.12
2.368196,398.12
2.49604,395.43
2.623982,395.43
2.736378,395.43
2.847956,395.43
2.959989,395.43
3.072471,395.43
3.184087,395.43
3.296318,395.43
3.408289,395.43
3.520178,395.43
3.632397,395.43
3.743887,395.43
3.856263,395.43
3.968011,395.43
4.096184,392.74
4.22431,384.67
4.352237,217.89
4.480366,26.9
4.592231,34.97
4.704237,34.97
4.815705,43.04
4.92825,80.7
5.039684,156.02
5.167884,225.96
5.295731,225.96
5.423606,225.96
5.551795,225.96
5.679937,225.96
5.792187,225.96
5.904198,225.96
6.015629,225.96
6.128085,225.96
6.239903,225.96
6.352128,225.96
6.479949,225.96
6.608014,225.96
6.720049,225.96
6.832156,225.96
6.944117,225.96
7.05604,225.96
7.167929,225.96
7.296279,225.96
7.424446,225.96
7.551759,225.96
7.680196,225.96
7.791656,225.96
7.919637,225.96
8.047757,225.96
8.175666,223.27
8.287405,223.27
8.399382,223.27
8.511311,225.96
8.623598,225.96
8.735311,225.96
8.847449,225.96
8.975568,225.96
9.10334,225.96
9.231595,225.96
9.359672,225.96
9.471421,225.96
9.583305,225.96
9.695187,225.96
9.807355,225.96
9.919418,225.96
10.03135,225.96
10.15934,225.96
10.28742,225.96
10.39935,225.96
10.52749,225.96
10.65526,223.27
10.76727,225.96
10.8791,225.96
10.99122,225.96
11.10357,225.96
11.2153,228.65
11.34357,225.96
11.4715,228.65
11.58309,225.96
