time,currents servo1
0,0
0.0320348,0
0.1600045,602.56
0.2875643,624.08
0.4156214,589.11
0.5278724,610.63
0.6396889,586.42
0.751968,295.9
0.8638195,398.12
0.9767205,398.12
1.087438,398.12
1.199981,398.12
1.311898,395.43
1.439495,398.12
1.567706,395.43
1.679721,395.43
1.791967,395.43
1.903372,395.43
2.015941,395.43
2.12767,395.43
2.239882,395.43
2.351669,395.43
2.463865,395.43
2.575928,395.43
2.703088,392.74
2.83125,395.43
2.959346,395.43
3.087077,395.43
3.21563,395.43
3.343938,392.74
3.455622,392.74
3.567004,395.43
3.679104,392.74
3.791693,395.43
3.903698,392.74
4.031829,395.43
4.159873,392.74
4.271285,392.74
4.383873,392.74
4.511101,395.43
4.623874,395.43
4.73512,392.74
4.863884,392.74
4.991046,392.74
5.118851,392.74
5.247758,395.43
5.359389,392.74
5.470986,392.74
5.583274,392.74
5.694969,392.74
5.807818,392.74
5.91942,392.74
6.030853,392.74
6.159286,392.74
6.270775,392.74
6.398955,392.74
6.510785,392.74
6.622876,392.74
6.750934,392.74
6.862904,392.74
6.97479,390.05
7.102756,390.05
7.230861,392.74
7.359373,390.05
7.4708,390.05
7.583012,392.74
7.695176,392.74
7.806984,392.74
7.918974,390.05
8.047173,392.74
8.174991,392.74
8.303189,392.74
8.431017,392.74
8.542946,392.74
8.655019,390.05
8.766893,390.05
8.878939,390.05
8.991051,390.05
9.102541,390.05
9.215355,390.05
9.327077,392.74
9.43907,390.05
9.567126,390.05
9.694862,390.05
9.822908,392.74
9.951008,390.05
10.06293,390.05
10.17488,390.05
10.28714,390.05
10.39913,390.05
10.51108,387.36
10.62301,390.05
10.75108,390.05
10.87909,390.05
11.00712,390.05
11.1188,390.05
11.24707,390.05
11.35889,390.05
11.47081,390.05
11.58255,390.05
