time,current servo1
0,0
0.0319485,0
0.144073,104.91
0.2558599,153.33
0.3676454,129.12
0.4959634,225.96
0.6237701,295.9
0.7516241,287.83
0.8795285,277.07
0.9915235,290.52
1.103413,344.32
1.21556,468.06
1.327645,478.82
1.439719,341.63
1.551478,317.42
1.663641,400.81
1.775584,570.28
1.887731,532.62
2.015434,602.56
2.143609,718.23
2.27148,737.06
2.399466,715.54
2.527557,704.78
2.639329,659.05
2.751259,718.23
2.863547,731.68
2.975293,688.64
3.08743,653.67
3.199487,739.75
3.327943,747.82
3.455661,699.4
3.567329,685.95
3.695281,728.99
3.823339,739.75
3.935201,675.19
4.04736,707.47
4.159454,745.13
4.271359,707.47
4.383364,653.67
4.511328,688.64
4.623999,763.96
4.735163,699.4
4.847072,656.36
4.959091,747.82
5.071134,766.65
5.199316,702.09
5.327127,667.12
5.455158,747.82
5.583422,737.06
5.695884,685.95
5.807754,728.99
5.919363,723.61
6.034471,702.09
6.159401,694.02
6.271666,715.54
6.400135,796.24
6.511372,696.71
6.623348,675.19
6.735142,726.3
6.863879,742.44
6.975891,664.43
7.087027,696.71
7.199336,758.58
7.311679,702.09
7.423358,688.64
7.535218,731.68
7.663054,704.78
7.79163,745.13
7.903551,645.6
8.015545,728.99
8.143696,728.99
8.255717,720.92
8.383563,677.88
8.511902,747.82
8.639482,731.68
8.767815,685.95
8.879271,707.47
8.9913,734.37
9.103627,712.85
9.214808,675.19
9.327346,704.78
9.439288,699.4
9.550802,747.82
9.663198,659.05
9.775365,696.71
9.887439,710.16
10.01516,688.64
10.14369,675.19
10.27142,761.27
10.39893,728.99
10.51176,680.57
10.62298,680.57
10.73494,755.89
10.84742,728.99
10.96158,669.81
11.07099,720.92
11.19884,763.96
11.32811,667.12
11.45478,656.36
11.72779,747.82
11.83997,704.78
11.95136,712.85
12.06404,712.85
12.17521,712.85
12.28674,712.85
12.39883,712.85
12.52764,712.85
12.63893,712.85
12.75102,712.85
12.8628,712.85
12.97617,712.85
13.08661,712.85
13.2147,712.85
13.3428,710.16
13.47122,710.16
13.59911,710.16
13.71103,710.16
13.82307,710.16
13.93478,710.16
14.0467,710.16
14.16276,710.16
14.27093,710.16
14.38287,710.16
14.49487,710.16
14.60686,710.16
14.73507,710.16
14.84728,707.47
14.9593,707.47
15.07058,707.47
15.1834,707.47
15.29503,707.47
15.40687,707.47
15.51843,707.47
15.63039,707.47
15.74276,707.47
15.855,707.47
15.96673,707.47
16.07903,707.47
16.19116,704.78
16.3027,704.78
16.43092,704.78
16.55897,704.78
16.67068,704.78
16.78287,704.78
16.89504,704.78
17.00681,704.78
17.11874,704.78
17.24717,704.78
17.3589,704.78
17.59906,704.78
17.71112,551.45
17.82293,425.02
17.95055,290.52
18.07905,223.27
18.20645,293.21
18.3344,306.66
18.46269,269
18.57491,277.07
18.68685,287.83
18.79878,295.9
18.91074,279.76
19.02244,298.59
19.15151,320.11
19.27873,295.9
19.40695,290.52
19.53463,312.04
19.6468,312.04
19.75862,293.21
19.87011,287.83
19.98259,309.35
20.0947,303.97
20.20632,274.38
20.31813,301.28
20.44629,317.42
20.55831,263.62
20.67083,303.97
20.78278,314.73
20.89476,293.21
21.00679,293.21
21.11814,303.97
21.24622,312.04
21.37431,290.52
21.50244,301.28
21.63095,322.8
21.75856,298.59
21.88611,295.9
22.01481,322.8
22.12667,317.42
22.23855,277.07
22.35003,295.9
22.46291,306.66
22.57463,274.38
22.7023,306.66
22.81472,330.87
22.94291,314.73
23.0706,303.97
23.18283,309.35
23.31023,320.11
23.42282,293.21
23.66284,320.11
23.77507,290.52
23.88616,287.83
23.99827,287.83
24.1114,287.83
24.22204,287.83
24.33443,287.83
24.44677,287.83
24.55779,287.83
24.67037,287.83
24.79819,287.83
24.92652,287.83
25.0545,287.83
25.18226,287.83
25.29454,287.83
25.40573,287.83
25.51806,287.83
25.63041,287.83
25.74217,287.83
25.86989,287.83
25.98188,287.83
26.09383,287.83
26.20595,287.83
26.31799,287.83
26.4459,287.83
26.5577,287.83
26.66995,287.83
26.78204,287.83
26.89398,287.83
27.00619,287.83
27.13387,287.83
27.26208,287.83
27.3738,287.83
27.48592,287.83
27.59803,287.83
27.72596,287.83
27.838,287.83
27.96603,287.83
28.09396,287.83
28.22182,287.83
28.34982,287.83
28.4776,287.83
28.58976,287.83
28.70173,287.83
28.81374,290.52
28.92585,290.52
29.03781,290.52
29.14974,290.52
29.26154,290.52
29.37377,290.52
29.63018,290.52
29.75853,298.59
29.88599,317.42
30.01416,314.73
30.12625,320.11
30.23796,298.59
30.34996,306.66
30.4616,322.8
30.57375,285.14
30.70194,274.38
30.83009,306.66
30.95781,298.59
31.08552,295.9
31.21401,314.73
31.34167,317.42
31.45372,287.83
31.5659,303.97
31.67764,320.11
31.78953,277.07
31.90177,303.97
32.02992,314.73
32.14204,314.73
32.25359,293.21
32.36583,312.04
32.47845,325.49
32.58965,306.66
32.71764,287.83
32.84552,312.04
32.97351,150.64
33.1014,61.87
33.22945,-10.76
33.34139,-24.21
33.45357,-21.52
33.56526,-24.21
33.67759,-24.21
33.78961,-18.83
33.90142,-24.21
34.01366,-24.21
34.12543,-21.52
34.2375,-21.52
34.36564,-24.21
34.47742,-24.21
34.5896,-21.52
34.70121,-24.21
34.81845,-24.21
34.94148,-24.21
35.05348,-24.21
35.16588,-26.9
35.29366,-26.9
35.40565,-24.21
35.51777,-26.9
