time,current servo1
0,0
0.0316921,0
0.1598776,669.81
0.2877706,656.36
0.4158894,312.04
0.5435819,470.75
0.6718153,470.75
0.799808,470.75
0.9277586,473.44
1.055803,470.75
1.183779,470.75
1.31185,470.75
1.439752,470.75
1.567615,470.75
1.695601,470.75
1.807718,470.75
1.935731,470.75
2.063543,470.75
2.191769,470.75
2.319795,470.75
2.44767,468.06
2.575535,468.06
2.703728,468.06
2.831596,468.06
2.943635,468.06
3.071638,468.06
3.199493,468.06
3.311405,468.06
3.423541,468.06
3.535396,468.06
3.647673,468.06
3.759625,468.06
3.871624,468.06
3.983663,468.06
4.095705,468.06
4.207584,468.06
4.319716,468.06
4.431523,468.06
4.543665,465.37
4.655338,468.06
4.767751,465.37
4.880303,465.37
4.992142,465.37
5.103546,468.06
5.215924,465.37
5.328056,468.06
5.440135,465.37
5.551608,468.06
5.663313,465.37
5.775408,465.37
5.887858,465.37
6.015574,468.06
6.144053,465.37
6.271411,465.37
6.399509,465.37
6.528128,465.37
6.65594,465.37
6.783569,465.37
6.911411,465.37
7.040014,465.37
7.167522,465.37
7.295597,465.37
7.423698,465.37
7.551459,465.37
7.679428,465.37
7.807849,465.37
7.935507,465.37
8.064317,462.68
8.191598,465.37
8.319609,465.37
8.448197,465.37
8.57566,465.37
8.703477,465.37
8.815826,465.37
8.943561,465.37
9.071358,465.37
9.199164,462.68
9.327906,462.68
9.456234,462.68
9.583475,462.68
9.711238,462.68
9.839768,465.37
9.967431,465.37
10.09579,462.68
10.23939,465.37
10.36774,457.3
10.49531,24.21
10.62372,10.76
10.75161,8.07
10.87944,8.07
11.00716,8.07
11.13549,10.76
11.26321,8.07
11.39112,8.07
11.51927,10.76
11.64749,8.07
11.77507,8.07
11.90347,8.07
12.03104,8.07
12.15894,8.07
