time,currents servo1
0,0
0.0318579,0
0.143536,-18.83
0.271668,-18.83
0.399552,-21.52
0.527901,-24.21
0.639744,-21.52
0.75151,-18.83
0.86356,-21.52
0.975714,-24.21
1.08745,-21.52
1.19961,-21.52
1.32777,-21.52
1.45574,-21.52
1.58373,-21.52
1.69581,-24.21
1.80774,-24.21
1.91951,-24.21
2.0317,-24.21
2.14368,-24.21
2.25563,-21.52
2.36765,-21.52
2.49564,-24.21
2.62371,-21.52
2.7515,-21.52
2.87953,-21.52
2.99161,-24.21
3.10359,-21.52
3.21563,-24.21
3.32761,-24.21
3.45569,-24.21
3.58375,-21.52
3.69562,-21.52
3.80751,-21.52
3.91941,-21.52
4.03168,-21.52
4.14366,-24.21
4.25532,-21.52
4.3835,-18.83
4.51152,-21.52
4.62347,-21.52
4.73543,-18.83
4.84747,-21.52
4.95956,-21.52
5.07148,-18.83
5.18347,-16.14
5.31145,-18.83
5.42342,-18.83
5.53545,-18.83
5.64751,-18.83
5.75922,-18.83
5.87117,-16.14
5.98331,-16.14
6.11139,-16.14
6.2232,-18.83
6.33528,-16.14
6.44735,-16.14
6.55936,-16.14
6.68731,-16.14
6.79899,-13.45
6.911,-16.14
7.02333,-16.14
7.13513,-16.14
7.24725,-16.14
7.35904,-16.14
7.47119,-16.14
7.59913,-16.14
7.72724,-16.14
7.85516,-16.14
7.98338,-13.45
8.09524,-16.14
8.20719,-16.14
8.3191,-16.14
8.43126,-13.45
8.54327,-13.45
8.65502,-16.14
8.76718,-13.45
8.87914,-13.45
8.99118,-13.45
9.103,-13.45
9.23113,-13.45
9.35929,-13.45
9.48712,-13.45
9.61512,-13.45
9.72719,-13.45
9.83916,-13.45
9.95112,-13.45
10.0631,-10.76
10.1751,-13.45
10.287,-13.45
10.4149,-8.07
10.5429,-10.76
10.6712,-13.45
10.7991,-10.76
10.911,-10.76
11.0229,-10.76
11.1348,-10.76
11.2483,-10.76
11.3751,-10.76
11.6468,-8.07
11.7589,-8.07
11.8708,-8.07
11.9842,-5.38
12.0949,-5.38
12.207,-5.38
12.3347,-5.38
12.4469,-5.38
12.5588,-5.38
12.6709,-5.38
12.783,-5.38
12.895,-5.38
13.023,-5.38
13.1509,-5.38
13.2789,-5.38
13.391,-5.38
13.5026,-5.38
13.6149,-5.38
13.7268,-5.38
13.839,-5.38
13.9508,-5.38
14.0629,-5.38
14.1747,-5.38
14.2868,-5.38
14.4147,-5.38
14.543,-5.38
14.655,-5.38
14.7828,-5.38
14.9108,-5.38
15.0227,-5.38
15.1348,-5.38
15.2467,-5.38
15.3588,-5.38
15.4705,-5.38
15.5827,-5.38
15.6949,-5.38
15.8067,-5.38
15.9345,-5.38
16.0629,-5.38
16.1908,-5.38
16.3187,-5.38
16.4468,-5.38
16.5587,-5.38
16.6707,-5.38
16.7826,-5.38
16.8947,-5.38
17.0067,-5.38
17.1346,-5.38
17.2626,-5.38
17.3906,-5.38
17.5184,-5.38
17.6464,-5.38
17.7586,-5.38
17.8704,-5.38
17.9825,-5.38
18.0945,-5.38
18.2065,-5.38
18.3346,-5.38
18.4626,-5.38
18.5905,-5.38
18.7023,-5.38
18.8145,-5.38
18.9265,-5.38
19.0384,-5.38
19.1665,-5.38
19.2944,-5.38
19.4225,-5.38
19.5504,-5.38
19.6785,-5.38
19.7904,-5.38
19.9022,-5.38
20.0144,-5.38
20.1264,-5.38
20.2384,-5.38
20.3504,-5.38
20.4624,-5.38
20.5743,-5.38
20.6863,-5.38
20.8145,-5.38
20.9424,-5.38
21.0703,-5.38
21.1982,-5.38
21.3104,-5.38
21.4224,-5.38
21.5344,-5.38
21.6463,-5.38
21.7583,-5.38
21.8703,-5.38
21.9984,-5.38
22.1262,-5.38
22.2543,-5.38
22.3823,-5.38
22.5105,-5.38
22.6224,-5.38
22.7342,-5.38
22.8461,-5.38
22.9583,-5.38
23.0702,-5.38
23.1823,-5.38
23.2943,-5.38
23.5502,-5.38
23.6622,16.14
23.7742,13.45
23.8859,13.45
24.014,13.45
24.1424,13.45
24.27,13.45
24.3982,16.14
24.5101,13.45
24.622,16.14
24.734,16.14
24.8461,16.14
24.9581,10.76
25.0699,13.45
25.1821,13.45
25.2939,13.45
25.4061,13.45
25.534,13.45
25.662,16.14
25.7741,13.45
25.886,16.14
25.998,16.14
26.11,16.14
26.2222,16.14
26.35,16.14
26.462,16.14
26.574,16.14
26.6858,16.14
26.7978,16.14
26.91,18.83
27.022,18.83
27.15,18.83
27.278,21.52
27.4057,21.52
27.534,18.83
27.662,18.83
27.7739,21.52
27.8858,21.52
27.9979,21.52
28.1099,21.52
28.2217,21.52
28.3337,18.83
28.4459,21.52
28.5579,21.52
28.6697,21.52
28.7979,21.52
28.9259,21.52
29.0538,21.52
29.1816,21.52
29.2939,21.52
29.4056,24.21
29.5182,24.21
29.6297,24.21
29.7419,24.21
29.8537,24.21
29.9818,26.9
30.1098,21.52
30.2376,24.21
30.3655,24.21
30.4775,24.21
30.5898,24.21
30.7016,24.21
30.8137,24.21
30.9417,24.21
31.0537,24.21
31.1657,26.9
31.2938,26.9
31.4058,24.21
31.5175,26.9
31.6295,26.9
31.7417,26.9
31.8695,26.9
31.9975,26.9
32.1255,29.59
32.2376,26.9
32.3496,26.9
32.4615,26.9
32.5734,32.28
32.7014,29.59
32.8135,29.59
32.9255,26.9
33.0374,26.9
33.1494,26.9
33.2615,26.9
33.3736,29.59
33.5014,26.9
33.6296,26.9
33.7576,26.9
33.8856,29.59
34.0134,26.9
34.1256,26.9
34.2375,29.59
34.3493,29.59
34.4615,29.59
34.5735,29.59
34.6854,29.59
34.7975,29.59
34.9095,26.9
35.0212,29.59
35.1495,26.9
35.2775,26.9
