time,currents servo1
0,0
0.0295722,0
0.141271,-18.83
0.252717,-18.83
0.365327,-18.83
0.476729,-21.52
0.58892,-21.52
0.700986,-21.52
0.813043,-24.21
0.925084,-24.21
1.03654,-21.52
1.14928,-21.52
1.26109,-24.21
1.37307,-24.21
1.48499,-21.52
1.59704,-24.21
1.70895,-24.21
1.83673,-24.21
1.96473,-24.21
2.09264,-24.21
2.22102,-24.21
2.34926,-24.21
2.4771,-26.9
2.60491,-24.21
2.73255,-24.21
2.86084,-26.9
2.98886,-26.9
3.11663,-24.21
3.2283,-24.21
3.34048,-24.21
3.45225,-21.52
3.56452,-24.21
3.67628,-24.21
3.80427,-24.21
3.93248,-21.52
4.06029,-24.21
4.18867,-21.52
4.30052,-21.52
4.41257,-24.21
4.52496,-24.21
4.63666,-21.52
4.7489,-21.52
4.8769,-24.21
4.98899,-24.21
5.10019,-21.52
5.21242,-21.52
5.32476,-24.21
5.4523,-21.52
5.5649,-18.83
5.67686,-21.52
5.78842,-21.52
5.91651,-18.83
6.0449,-21.52
6.15633,-18.83
6.26848,-18.83
6.38052,-16.14
6.49255,-18.83
6.60447,-18.83
6.71636,-16.14
6.8444,-16.14
6.97234,-18.83
7.10016,-16.14
7.22848,-16.14
7.34025,-18.83
7.45242,-16.14
7.58068,-16.14
7.70839,-18.83
7.83656,-16.14
7.94841,-16.14
8.06044,-16.14
8.1724,-16.14
8.28412,-16.14
8.39615,-16.14
8.50896,-16.14
8.62016,-16.14
8.73259,-16.14
8.84445,-16.14
8.95632,-16.14
9.06854,-13.45
9.1806,-13.45
9.29241,-16.14
9.40418,-13.45
9.51613,-13.45
9.62842,-13.45
9.74064,-13.45
9.85236,-13.45
9.98052,-13.45
10.1082,-13.45
10.2199,-13.45
10.3324,-13.45
10.4444,-13.45
10.5562,-13.45
10.6839,-13.45
10.8121,-10.76
10.9407,-13.45
11.0522,-13.45
11.1643,-10.76
11.2762,-10.76
11.3883,-10.76
11.6289,-10.76
11.7563,-8.07
11.884,-10.76
12.0145,-10.76
12.1404,-10.76
12.2526,-10.76
12.3802,-10.76
12.4922,-10.76
12.6045,-10.76
12.7325,-10.76
12.8444,-10.76
12.9563,-10.76
13.0679,-10.76
13.1801,-10.76
13.2922,-10.76
13.4042,-10.76
13.5326,-10.76
13.6602,-10.76
13.7883,-10.76
13.8997,-10.76
14.0124,-10.76
14.1241,-10.76
14.2361,-10.76
14.3483,-10.76
14.4602,-10.76
14.5722,-10.76
14.6997,-10.76
14.8284,-10.76
14.9557,-10.76
15.0841,-10.76
15.1965,-10.76
15.3081,-10.76
15.4198,-10.76
15.5478,-10.76
15.6762,-10.76
15.804,-10.76
15.9159,-10.76
16.0282,-10.76
16.1399,-10.76
16.2524,-10.76
16.3642,-10.76
16.4762,-10.76
16.604,-10.76
16.7317,-10.76
16.8601,-10.76
16.988,-10.76
17.0997,-10.76
17.2121,-10.76
17.3243,-10.76
17.4361,-10.76
17.5483,-10.76
17.6602,-10.76
17.7875,-10.76
17.9157,-10.76
18.0436,-10.76
18.1563,-10.76
18.2677,-10.76
18.3962,-10.76
18.5241,-10.76
18.6361,-10.76
18.764,-10.76
18.8916,-10.76
19.0196,-10.76
19.1322,-10.76
19.2437,-10.76
19.3555,-10.76
19.4674,-10.76
19.5799,-10.76
19.692,-10.76
19.8035,-10.76
19.9157,-10.76
20.0277,-10.76
20.1556,-10.76
20.2676,-10.76
20.3797,-10.76
20.4915,-10.76
20.6034,-10.76
20.7161,-10.76
20.8275,-10.76
20.9396,-10.76
21.0515,-10.76
21.1635,-10.76
21.2755,-10.76
21.4034,-10.76
21.5312,-10.76
21.6594,-10.76
21.7714,-10.76
21.8992,-10.76
22.0113,-10.76
22.1232,-10.76
22.2352,-10.76
22.3636,-10.76
22.4912,-10.76
22.6032,-10.76
22.7156,-10.76
22.8271,-10.76
22.9552,-10.76
23.0831,-10.76
23.1955,-10.76
23.3074,-10.76
23.5801,-10.76
23.7074,16.14
23.8352,13.45
23.9634,13.45
24.0914,13.45
24.2194,13.45
24.3473,13.45
24.4593,13.45
24.5714,13.45
24.6834,16.14
24.7954,16.14
24.9074,13.45
25.0353,13.45
25.1634,16.14
25.2912,16.14
25.4032,16.14
25.5154,16.14
25.6268,16.14
25.739,16.14
25.8511,16.14
25.963,18.83
26.0911,18.83
26.2193,18.83
26.3472,18.83
26.475,18.83
26.6031,18.83
26.7312,21.52
26.8432,18.83
26.9553,21.52
27.0669,18.83
27.1792,21.52
27.291,21.52
27.4028,21.52
27.5147,21.52
27.6267,21.52
27.7389,21.52
27.8507,21.52
27.9626,21.52
28.0747,21.52
28.187,24.21
28.2988,24.21
28.4108,21.52
28.5227,24.21
28.6348,24.21
28.763,24.21
28.8924,21.52
29.0191,24.21
29.147,24.21
