time,currents servo1
12.1707,-13.45
12.2828,-13.45
12.3948,-16.14
12.5068,-16.14
12.6184,-16.14
12.7465,-16.14
12.8749,-16.14
13.0026,-16.14
13.1143,-16.14
13.2269,-16.14
13.3386,-16.14
13.4666,-16.14
13.5947,-16.14
13.7067,-16.14
13.8186,-16.14
13.9306,-16.14
14.0422,-16.14
14.1543,-16.14
14.2663,-16.14
14.3782,-16.14
14.4904,-16.14
14.6183,-16.14
14.7461,-16.14
14.8741,-16.14
14.9861,-16.14
15.0984,-16.14
15.2101,-16.14
15.3221,-16.14
15.4501,-16.14
15.5781,-16.14
15.6901,-16.14
15.8182,-16.14
15.946,-16.14
16.074,-16.14
16.186,-16.14
16.3141,-16.14
16.426,-16.14
16.538,-16.14
16.6505,-16.14
16.763,-16.14
16.8908,-16.14
17.0025,-16.14
17.1303,-16.14
17.2426,-16.14
17.3548,-16.14
17.4663,-16.14
17.5781,-16.14
17.6901,-16.14
17.8025,-16.14
17.9142,-16.14
18.0264,-16.14
18.1381,-16.14
18.2501,-16.14
18.3787,-16.14
18.5064,-16.14
18.6345,-16.14
18.7624,-16.14
18.8745,-16.14
18.9865,-16.14
19.098,-16.14
19.2105,-16.14
19.3218,-16.14
19.45,-16.14
19.5782,-16.14
19.7063,-16.14
19.8344,-16.14
19.9465,-16.14
20.0744,-16.14
20.1863,-16.14
20.298,-16.14
20.41,-16.14
20.5223,-16.14
20.634,-16.14
20.7625,-16.14
20.8903,-16.14
21.0178,-16.14
21.1465,-16.14
21.2583,-16.14
21.3857,-16.14
21.4979,-16.14
21.6104,-16.14
21.7382,-16.14
21.8662,-16.14
21.9783,-16.14
22.0898,-16.14
22.2017,-16.14
22.3143,-16.14
22.4264,-16.14
22.5379,-16.14
22.6658,-16.14
22.7939,-16.14
22.9219,-16.14
23.0498,-16.14
23.1621,-16.14
23.2739,-16.14
23.386,-16.14
23.4978,-16.14
23.7389,-16.14
23.8497,24.21
23.9623,16.14
24.0741,18.83
24.2022,18.83
24.3139,18.83
24.426,18.83
24.5383,18.83
24.6497,18.83
24.7617,18.83
24.874,18.83
25.0021,18.83
25.1299,18.83
25.242,18.83
25.3701,18.83
25.4814,21.52
25.594,21.52
25.7058,21.52
25.8337,21.52
25.9619,24.21
26.0897,26.9
26.2183,21.52
26.3458,24.21
26.4738,24.21
26.6018,24.21
26.7298,21.52
26.8415,21.52
26.9538,21.52
27.0659,24.21
27.1781,24.21
27.29,24.21
27.4178,24.21
27.5457,24.21
27.6742,24.21
27.8019,24.21
27.9139,26.9
28.0254,26.9
28.1374,26.9
28.2495,26.9
28.3617,24.21
28.4732,26.9
28.5858,26.9
28.7138,26.9
28.8417,26.9
28.9537,26.9
29.0653,26.9
29.1778,26.9
29.2898,26.9
29.4012,26.9
29.5136,26.9
29.6417,26.9
29.7694,26.9
29.8815,26.9
30.0093,26.9
30.1381,26.9
30.2655,26.9
30.3938,26.9
30.5058,29.59
30.6338,26.9
30.7618,29.59
30.8894,26.9
31.0012,26.9
31.1133,26.9
31.2257,29.59
31.3537,29.59
31.4657,29.59
31.5777,26.9
31.6896,26.9
31.8013,26.9
31.9139,26.9
32.0257,26.9
32.1537,26.9
32.2812,24.21
32.3937,24.21
32.5058,24.21
32.618,24.21
32.7457,21.52
32.8577,24.21
32.9697,24.21
33.0812,24.21
33.1937,21.52
33.3056,21.52
33.4178,21.52
33.5458,24.21
33.6739,21.52
33.7856,21.52
33.8977,21.52
34.0097,18.83
34.1218,21.52
34.2337,21.52
34.3617,18.83
34.4894,18.83
34.6171,18.83
34.7297,18.83
34.8416,16.14
34.9531,16.14
35.0654,16.14
35.1777,16.14
35.2894,16.14
35.4175,16.14
35.5457,13.45
