time,currents servo1
18.2868,-10.76
18.3988,-10.76
18.5107,-10.76
18.6228,-10.76
18.7348,-10.76
18.8466,-10.76
18.9586,-10.76
19.0706,-10.76
19.1827,-10.76
19.3106,-10.76
19.4386,-10.76
19.5667,-10.76
19.6947,-10.76
19.8225,-10.76
19.9506,-10.76
20.0785,-10.76
20.2066,-10.76
20.3347,-10.76
20.4629,-10.76
20.5904,-10.76
20.7184,-10.76
20.8466,-10.76
20.9744,-10.76
21.1025,-10.76
21.2309,-10.76
21.3584,-10.76
21.4865,-10.76
21.6147,-10.76
21.7425,-10.76
21.8704,-10.76
21.9985,-10.76
22.1267,-10.76
22.2544,-10.76
22.3825,-10.76
22.5103,-10.76
22.6383,-10.76
22.7664,-10.76
22.8944,-10.76
23.0224,-10.76
23.1504,-10.76
23.2784,-10.76
23.4063,-10.76
23.5343,-10.76
23.6622,-10.76
23.9344,-10.76
24.0624,10.76
24.1903,10.76
24.3183,10.76
24.4464,8.07
24.5745,8.07
24.7024,10.76
24.8302,10.76
24.9584,8.07
25.0866,8.07
25.1985,10.76
25.3265,8.07
25.4543,8.07
25.5824,10.76
25.7104,10.76
25.8383,8.07
25.9662,10.76
26.0944,10.76
26.2223,10.76
26.3502,13.45
26.4783,16.14
26.6063,10.76
26.7342,10.76
26.8623,13.45
26.9902,13.45
27.1184,10.76
27.2462,13.45
27.3743,13.45
27.5023,13.45
27.6303,13.45
27.7422,13.45
27.8538,13.45
27.9661,13.45
28.0941,16.14
28.222,13.45
28.3503,13.45
28.4782,16.14
28.6063,16.14
28.7344,16.14
28.8621,16.14
28.9904,18.83
29.118,18.83
29.2464,16.14
29.3582,16.14
29.4703,18.83
29.5821,16.14
29.6942,18.83
29.8061,18.83
29.9181,18.83
30.0302,18.83
30.1422,18.83
30.2543,21.52
30.366,21.52
30.478,18.83
30.59,18.83
30.7019,18.83
30.8139,21.52
30.926,18.83
31.0379,21.52
31.1498,21.52
31.2619,21.52
31.374,21.52
31.4859,21.52
31.5978,21.52
31.7098,24.21
31.8219,21.52
31.9339,21.52
32.0458,21.52
32.1578,21.52
32.2698,21.52
32.3819,21.52
32.4939,21.52
32.6056,21.52
32.7178,21.52
32.8299,21.52
32.9419,26.9
33.0537,26.9
33.1658,24.21
33.2778,24.21
33.3898,24.21
33.5018,24.21
33.6137,24.21
33.7418,26.9
33.8698,26.9
33.9979,24.21
34.1259,24.21
34.2537,29.59
34.3819,26.9
34.5098,24.21
34.6376,24.21
34.7656,26.9
34.8938,24.21
35.0217,24.21
35.1498,26.9
35.2775,24.21
35.4056,24.21
35.5335,24.21
35.6618,26.9
35.7898,26.9
35.9174,26.9
36.0456,26.9
