time,currents servo1
0,0
0.0322697,0
0.159987,-18.83
0.28793,-18.83
0.399969,-18.83
0.511942,-21.52
0.64008,-21.52
0.768122,-21.52
0.896241,-21.52
1.02411,-21.52
1.15223,-21.52
1.27982,-24.21
1.39182,-24.21
1.52054,-24.21
1.64794,-21.52
1.7759,-24.21
1.90403,-24.21
2.03233,-24.21
2.15997,-24.21
2.28777,-26.9
2.40041,-24.21
2.51227,-24.21
2.62442,-24.21
2.75199,-24.21
2.87991,-21.52
3.00781,-24.21
3.13584,-24.21
3.26368,-21.52
3.39181,-21.52
3.50377,-24.21
3.61598,-21.52
3.72794,-21.52
3.83967,-21.52
3.95183,-21.52
4.06391,-21.52
4.17589,-21.52
4.2876,-21.52
4.40034,-21.52
4.51231,-18.83
4.62389,-24.21
4.73572,-21.52
4.84845,-18.83
4.95981,-18.83
5.07175,-21.52
5.18372,-18.83
5.29624,-18.83
5.40837,-18.83
5.52049,-18.83
5.63173,-16.14
5.74442,-16.14
5.85559,-18.83
5.9685,-18.83
6.08039,-16.14
6.19239,-16.14
6.3044,-16.14
6.41649,-16.14
6.52861,-16.14
6.64,-16.14
6.75201,-16.14
6.86412,-16.14
6.97618,-16.14
7.08848,-16.14
7.19963,-16.14
7.31212,-16.14
7.42362,-16.14
7.53552,-16.14
7.64826,-13.45
7.75968,-13.45
7.88837,-16.14
7.99964,-13.45
8.11146,-13.45
8.22356,-13.45
8.33543,-13.45
8.44736,-13.45
8.55942,-13.45
8.67147,-16.14
8.78339,-13.45
8.89536,-13.45
9.00772,-13.45
9.11948,-13.45
9.23144,-13.45
9.34356,-10.76
9.45544,-10.76
9.56724,-13.45
9.69543,-10.76
9.80759,-10.76
9.91936,-10.76
10.0314,-10.76
10.1435,-8.07
10.2555,-10.76
10.3674,-10.76
10.4793,-10.76
10.5914,-8.07
10.7034,-10.76
10.8154,-10.76
10.9276,-10.76
11.0394,-8.07
11.1516,-10.76
11.2633,-10.76
11.5033,-10.76
11.6313,-10.76
11.8072,-10.76
11.9192,-10.76
12.0314,-10.76
12.8791,-10.76
13.0392,-10.76
13.1677,-10.76
13.2951,-10.76
13.4233,-10.76
13.5512,-10.76
13.6631,-10.76
13.7751,-10.76
13.9672,-10.76
14.0791,-10.76
14.1911,-10.76
14.303,-10.76
14.415,-10.76
14.527,-10.76
14.6391,-10.76
14.7671,-10.76
14.895,-10.76
15.023,-10.76
15.311,-10.76
15.487,-10.76
15.5989,-10.76
15.711,-10.76
15.8229,-10.76
15.9349,-10.76
16.047,-10.76
16.175,-10.76
16.3029,-10.76
16.4151,-10.76
16.5269,-10.76
16.6389,-10.76
16.7509,-10.76
16.8629,-10.76
16.975,-10.76
17.0869,-10.76
17.1989,-10.76
17.3108,-10.76
17.4389,-10.76
17.5668,-10.76
17.6948,-10.76
17.8228,-10.76
17.9509,-10.76
18.0628,-10.76
18.1748,-10.76
18.2867,-10.76
18.3988,-10.76
18.5107,-10.76
18.6387,-10.76
18.7667,-10.76
18.8787,-10.76
18.9908,-10.76
19.1027,-10.76
19.2147,-10.76
19.3267,-10.76
19.4387,-10.76
