time,currents servo1
0,0
0.0316764,0
0.143599,13.45
0.2557117,13.45
0.3675502,13.45
0.4957,10.76
0.6236348,13.45
0.7355419,10.76
0.8479851,10.76
0.9595984,10.76
1.071673,10.76
1.199623,10.76
1.327458,29.59
1.455618,177.54
1.567513,328.18
1.679581,419.64
1.7923,521.86
1.903619,581.04
2.015572,659.05
2.127649,720.92
2.23959,664.43
2.351586,648.29
2.463831,640.22
2.575547,704.78
2.687425,683.26
2.799422,656.36
2.927465,642.91
3.05546,685.95
3.183455,661.74
3.295249,632.15
3.40733,672.5
3.519521,707.47
3.631445,653.67
3.743547,618.7
3.855544,694.02
3.967516,696.71
4.079371,664.43
4.207382,637.53
4.351916,699.4
4.479412,720.92
4.607282,618.7
4.719284,661.74
4.831515,704.78
4.95941,648.29
5.088263,602.56
5.215222,739.75
5.32745,696.71
5.44005,640.22
5.551937,667.12
5.6641,772.03
5.775623,656.36
5.903541,626.77
6.031861,704.78
6.159947,667.12
6.287964,675.19
6.399399,645.6
6.527756,710.16
6.639828,715.54
6.751812,642.91
6.863777,672.5
6.975349,731.68
7.087163,661.74
7.21514,634.84
7.343148,723.61
7.471197,683.26
7.599252,667.12
7.711379,642.91
7.823986,712.85
7.935222,688.64
8.063578,675.19
8.175073,664.43
8.303629,710.16
8.43191,704.78
8.543672,634.84
8.655101,694.02
8.76789,766.65
8.879608,677.88
8.99162,653.67
9.119194,667.12
9.231438,675.19
9.343784,667.12
9.471311,632.15
9.584001,747.82
9.711223,696.71
9.823436,672.5
9.935527,629.46
10.04753,669.81
10.15901,712.85
10.2711,683.26
10.38293,675.19
10.49493,761.27
10.60774,683.26
10.73515,642.91
10.86305,685.95
10.99138,710.16
11.11925,680.57
11.24687,642.91
11.35939,769.34
11.47098,747.82
11.71106,696.71
11.82332,688.64
11.93508,694.02
12.06334,694.02
12.19137,694.02
12.30333,694.02
12.41535,694.02
12.52741,694.02
12.63931,694.02
12.75083,694.02
12.87925,694.02
13.00743,694.02
13.135,694.02
13.24735,694.02
13.35909,694.02
13.47069,694.02
13.58311,694.02
13.69537,694.02
13.80713,677.88
13.93619,500.34
14.06356,519.17
14.19086,438.47
14.3189,322.8
14.44722,325.49
14.55915,301.28
14.67108,258.24
14.78347,220.58
14.89552,201.75
15.00674,169.47
15.11936,172.16
15.23145,158.71
15.35869,126.43
15.47083,118.36
15.58316,102.22
15.69532,80.7
15.80751,59.18
15.919,59.18
16.04674,51.11
16.17492,24.21
16.28658,21.52
16.41461,21.52
16.5271,21.52
16.63938,21.52
16.75058,21.52
16.86344,21.52
16.97504,21.52
17.08684,32.28
17.19899,32.28
17.31118,43.04
17.42259,115.67
17.55134,150.64
17.67894,153.33
17.80726,252.86
17.93521,285.14
18.06305,274.38
18.17495,274.38
18.28661,274.38
18.39909,274.38
18.51137,274.38
18.62247,274.38
18.75066,274.38
18.87933,274.38
19.0076,274.38
19.13561,274.38
19.2633,274.38
19.37502,274.38
19.48651,274.38
19.59904,274.38
19.71118,274.38
19.82331,274.38
19.93508,274.38
20.06331,274.38
20.17498,274.38
20.28672,274.38
20.39833,274.38
20.51037,274.38
20.62232,274.38
20.75075,274.38
20.87878,274.38
21.00682,274.38
21.13486,274.38
21.24666,274.38
21.35838,274.38
21.47069,274.38
21.58284,274.38
21.69481,274.38
21.80675,274.38
21.91888,274.38
22.03057,274.38
22.15868,274.38
22.27028,274.38
22.38285,274.38
22.49456,274.38
22.60666,274.38
22.71837,274.38
22.83049,274.38
22.94272,277.07
23.05497,277.07
23.1664,277.07
23.27882,277.07
23.51847,277.07
23.64682,309.35
23.77463,293.21
23.88623,279.76
24.01464,312.04
24.1428,295.9
24.25477,279.76
24.38211,303.97
24.49449,314.73
24.60642,279.76
24.71851,320.11
24.83061,322.8
24.9422,317.42
25.05444,314.73
25.16644,301.28
25.27864,322.8
25.39056,285.14
25.50204,287.83
25.6304,312.04
25.75872,309.35
25.88654,290.52
26.01474,314.73
26.12683,320.11
26.23811,285.14
26.35056,317.42
26.4627,328.18
26.57442,290.52
26.7021,320.11
26.83005,317.42
26.95893,320.11
27.07042,320.11
27.19851,328.18
27.31045,338.94
27.4224,309.35
27.53453,301.28
27.64656,312.04
27.75813,314.73
27.86992,277.07
27.9984,309.35
28.12632,314.73
28.23842,279.76
28.35043,320.11
28.46183,330.87
28.57452,317.42
28.71787,306.66
28.84587,322.8
28.97452,320.11
29.10194,303.97
29.21451,306.66
29.32608,314.73
29.43849,309.35
29.5504,317.42
29.66212,325.49
29.77412,322.8
29.88627,293.21
29.9976,306.66
30.11051,314.73
30.22246,285.14
30.35045,301.28
30.47844,325.49
30.60635,309.35
30.7356,301.28
30.86258,325.49
30.9744,312.04
31.08571,301.28
31.19863,322.8
31.30979,328.18
31.42244,303.97
31.55046,309.35
31.67845,320.11
31.80646,314.73
31.93374,320.11
32.06197,330.87
32.17422,320.11
32.28607,312.04
32.3982,303.97
32.50957,317.42
32.62229,314.73
32.73437,287.83
32.84634,309.35
32.9583,182.92
33.06957,69.94
33.18239,5.38
33.29435,-8.07
33.40632,-8.07
33.53368,-5.38
33.66199,-8.07
33.79012,-8.07
33.91823,-8.07
34.0299,-8.07
34.14239,-10.76
34.254,-8.07
34.3661,-8.07
34.4777,-10.76
34.58973,-10.76
34.70156,-8.07
34.81428,-8.07
34.92557,-10.76
35.05348,-8.07
35.18173,-8.07
35.29395,-10.76
