time,current servo2
0,0
0.0316218,0
0.1595932,-694.02
0.2877471,-661.74
0.3994002,-338.94
0.51155,-462.68
0.6239909,-462.68
0.7358235,-462.68
0.847948,-462.68
0.9758481,-462.68
1.087392,-462.68
1.200302,-462.68
1.327481,-462.68
1.439745,-462.68
1.551964,-462.68
1.663944,-462.68
1.776069,-462.68
1.887871,-462.68
1.999618,-462.68
2.111803,-462.68
2.224054,-462.68
2.335522,-462.68
2.447672,-462.68
2.56038,-462.68
2.671739,-462.68
2.783536,-462.68
2.895394,-462.68
3.00756,-459.99
3.119321,-459.99
3.231484,-459.99
3.343772,-462.68
3.455633,-459.99
3.567447,-459.99
3.695435,-459.99
3.823591,-459.99
3.951382,-459.99
4.079324,-462.68
4.207599,-459.99
4.335324,-459.99
4.463421,-459.99
4.591579,-459.99
4.719944,-459.99
4.847781,-459.99
4.97556,-459.99
5.103392,-459.99
5.231438,-459.99
5.359703,-459.99
5.48767,-459.99
5.615507,-459.99
5.743638,-459.99
5.871804,-459.99
5.999545,-459.99
6.127375,-457.3
6.25531,-459.99
6.383871,-459.99
6.511618,-459.99
6.639541,-457.3
6.767884,-459.99
6.895612,-459.99
7.023954,-459.99
7.151702,-459.99
7.279623,-457.3
7.407206,-459.99
7.535944,-459.99
7.663441,-459.99
7.791236,-457.3
7.919283,-457.3
8.04725,-457.3
8.175046,-457.3
8.303754,-457.3
8.431394,-457.3
8.559187,-459.99
8.68765,-457.3
8.815608,-457.3
8.944219,-457.3
9.071585,-457.3
9.199162,-457.3
9.326976,-457.3
9.455576,-457.3
9.583686,-457.3
9.710947,-457.3
9.822881,-457.3
9.934823,-457.3
10.04702,-457.3
10.17494,-457.3
10.28693,-441.16
10.39897,0
10.51099,0
10.62293,0
10.7349,0
10.84694,0
10.95898,0
11.071,0
11.18293,0
11.29494,0
11.4069,0
11.51895,0
11.63087,0
11.74287,0
11.85492,0
