time,current servo2
0,0
0.0324286,207.13
0.143868,742.44
0.2560983,710.16
0.3683247,707.47
0.4807932,492.27
0.5920745,500.34
0.7040376,500.34
0.8162286,500.34
0.9278389,497.65
1.040509,497.65
1.151914,497.65
1.264258,497.65
1.376117,497.65
1.488265,497.65
1.600135,497.65
1.711958,497.65
1.82455,497.65
1.936224,497.65
2.048262,497.65
2.160538,497.65
2.272333,494.96
2.38435,494.96
2.496243,494.96
2.608255,494.96
2.720277,494.96
2.832251,494.96
2.943819,494.96
3.055704,494.96
3.168204,494.96
3.280021,494.96
3.391568,494.96
3.520418,494.96
3.647873,494.96
3.775781,494.96
3.90408,494.96
4.031738,494.96
4.160309,494.96
4.287658,494.96
4.399698,494.96
4.511779,492.27
4.624135,492.27
4.735906,492.27
4.848012,492.27
4.960118,492.27
5.072182,492.27
5.183886,492.27
5.295924,492.27
5.407558,492.27
5.519811,492.27
5.631637,492.27
5.743621,492.27
5.855868,492.27
5.967666,492.27
6.08012,492.27
6.2079,492.27
6.336324,492.27
6.464027,489.58
6.591717,489.58
6.719581,489.58
6.848048,489.58
6.975835,489.58
7.104404,489.58
7.231806,489.58
7.361136,489.58
7.488118,489.58
7.615533,489.58
7.74477,489.58
7.871628,489.58
7.999919,489.58
8.127677,489.58
8.255866,489.58
8.384104,489.58
8.511291,489.58
8.640204,489.58
8.767686,489.58
8.895445,489.58
9.02426,489.58
9.151769,489.58
9.279852,489.58
9.391488,489.58
9.520207,489.58
9.648032,489.58
9.760965,489.58
9.88733,489.58
9.999742,255.55
10.11121,0
10.22363,0
10.33565,0
10.44766,0
10.56099,0
10.67163,0
10.78378,0
10.89533,0
11.00774,0
11.11979,0
11.23138,0
11.34313,0
11.45539,0
11.56808,0
