time,current servo2
0,0
0.0308413,0
0.2069639,53.8
0.3187933,40.35
0.4310352,43.04
0.5431925,43.04
0.6553912,43.04
0.7673833,40.35
0.8794869,43.04
0.9908066,45.73
1.102747,43.04
1.21546,34.97
1.326915,40.35
1.439154,40.35
1.550964,37.66
1.662993,37.66
1.791156,43.04
1.919694,43.04
2.031312,34.97
2.143309,34.97
2.255359,37.66
2.367279,37.66
2.479298,107.6
2.593351,225.96
2.719384,347.01
2.830941,473.44
2.942806,572.97
3.070842,683.26
3.182949,774.72
3.294609,769.34
3.406766,766.65
3.519498,728.99
3.63138,742.44
3.742687,801.62
3.870784,758.58
3.998902,704.78
4.111223,712.85
4.223204,734.37
4.335103,755.89
4.447215,702.09
4.558583,745.13
4.687485,731.68
4.815448,739.75
4.942947,699.4
5.054926,825.83
5.167245,763.96
5.278885,696.71
5.392454,731.68
5.502677,750.51
5.614812,742.44
5.72655,702.09
5.838985,718.23
5.951074,758.58
6.063016,742.44
6.191272,696.71
6.30269,769.34
6.415196,801.62
6.526465,726.3
6.639305,667.12
6.750956,726.3
6.862871,796.24
6.975295,745.13
7.086533,715.54
7.198393,747.82
7.310712,734.37
7.423127,745.13
7.534386,691.33
7.646575,710.16
7.758464,774.72
7.887145,726.3
8.014844,720.92
8.142724,737.06
8.271275,763.96
8.383261,680.57
8.494497,739.75
8.606526,766.65
8.718758,728.99
8.830324,707.47
8.942222,704.78
9.054442,750.51
9.166529,745.13
9.278418,683.26
9.40642,739.75
9.534275,812.38
9.662597,723.61
9.790392,723.61
9.902606,785.48
10.01456,739.75
10.12643,731.68
10.23858,677.88
10.35071,745.13
10.46241,753.2
10.59037,707.47
10.71819,745.13
10.84651,734.37
10.97441,753.2
11.10268,712.85
11.21438,772.03
11.32634,747.82
11.56649,699.4
11.67839,710.16
11.79016,718.23
11.91852,718.23
12.03055,718.23
12.14214,718.23
12.25422,718.23
12.36621,718.23
12.47817,718.23
12.60617,718.23
12.73446,718.23
12.86227,718.23
12.99056,718.23
13.10221,718.23
13.21442,718.23
13.32597,718.23
13.43826,718.23
13.55022,718.23
13.66255,718.23
13.7746,718.23
13.88612,718.23
13.99825,718.23
14.1271,718.23
14.25451,718.23
14.38235,718.23
14.51018,718.23
14.62265,718.23
14.73431,718.23
14.84641,718.23
14.95954,718.23
15.07023,718.23
15.18217,718.23
15.29449,715.54
15.40585,715.54
15.51846,715.54
15.63028,715.54
15.75933,715.54
15.88651,715.54
16.01475,715.54
16.1261,715.54
16.25391,715.54
16.36604,715.54
16.47847,715.54
16.58981,715.54
16.70242,715.54
16.81447,715.54
16.92586,715.54
17.03828,715.54
17.14995,715.54
17.2619,712.85
17.53442,712.85
17.64565,559.52
17.75782,435.78
17.86959,314.73
17.98192,266.31
18.09403,306.66
18.20625,269
18.31817,314.73
18.42962,312.04
18.55923,330.87
18.68622,290.52
18.81371,320.11
18.94178,328.18
19.07016,282.45
19.18215,303.97
19.29384,322.8
19.40574,322.8
19.53542,287.83
19.66197,320.11
19.79016,338.94
19.91811,301.28
20.03012,312.04
20.14179,325.49
20.25415,298.59
20.36595,285.14
20.47815,306.66
20.58952,317.42
20.7181,279.76
20.84599,317.42
20.97398,320.11
21.10204,263.62
21.22989,312.04
21.3429,325.49
21.45392,314.73
21.56629,301.28
21.67792,325.49
21.78988,330.87
21.90184,301.28
22.01388,303.97
22.14178,298.59
22.26976,301.28
22.39781,266.31
22.52563,298.59
22.65394,314.73
22.76615,274.38
22.8781,301.28
22.9895,320.11
23.10135,301.28
23.21422,309.35
23.32564,320.11
23.59746,285.14
23.72647,277.07
23.83811,277.07
23.96582,277.07
24.07795,277.07
24.20587,277.07
24.33403,277.07
24.46192,277.07
24.5732,277.07
24.68589,277.07
24.79762,277.07
24.90936,277.07
25.02228,277.07
25.13355,277.07
25.24549,277.07
25.35736,277.07
25.4693,277.07
25.58124,277.07
25.69335,277.07
25.80594,277.07
25.91815,277.07
26.02983,277.07
26.14197,277.07
26.25362,277.07
26.36577,277.07
26.47758,277.07
26.58979,277.07
26.7175,277.07
26.82971,277.07
26.94188,277.07
27.05375,277.07
27.1657,277.07
27.27749,277.07
27.40546,277.07
27.53375,277.07
27.64533,277.07
27.7576,277.07
27.88533,277.07
27.99725,277.07
28.1091,277.07
28.22149,277.07
28.33384,277.07
28.44506,277.07
28.55722,277.07
28.66954,277.07
28.78118,277.07
28.90942,277.07
29.03755,277.07
29.16534,277.07
29.2933,277.07
29.54983,277.07
29.66148,314.73
29.77318,312.04
29.88564,312.04
29.99737,293.21
30.10921,312.04
30.23795,306.66
30.36579,271.69
30.49332,295.9
30.62173,309.35
30.73373,260.93
30.84523,298.59
30.95721,306.66
31.06913,293.21
31.18105,279.76
31.29351,309.35
31.42125,309.35
31.54871,295.9
31.66091,306.66
31.7729,196.37
31.88557,64.56
31.99701,0
32.10886,-34.97
32.23746,-26.9
32.36521,-26.9
32.49289,-24.21
32.62103,-29.59
32.73339,-29.59
32.84516,-29.59
32.95699,-29.59
33.06947,-26.9
33.1973,-26.9
33.30961,-26.9
33.42077,-32.28
33.53308,-34.97
33.64493,-32.28
33.75693,-34.97
33.88505,-32.28
34.01337,-34.97
34.14074,-37.66
34.26881,-43.04
34.38073,-40.35
34.49297,-32.28
34.60501,-32.28
34.71728,-32.28
34.82866,-32.28
34.9409,-34.97
35.05312,-40.35
35.16501,-43.04
35.27683,-37.66
35.40526,-37.66
