time,torque servo3
0,0
0.0484851,0.520523
0.175671,0.0901508
0.319932,0.0862312
0.463701,0.058794
0.592689,0.0548744
0.719671,0.0548744
0.84741,0.0744724
0.975275,0.0666332
1.10362,0.0705528
1.2316,0.0705528
1.35952,0.0666332
1.48749,0.0666332
1.61546,0.0705528
1.7436,0.078392
1.88757,0.0744724
2.03142,0.0705528
2.17529,0.078392
2.31948,0.0744724
2.44743,0.0705528
2.57522,0.0823116
2.71945,0.0744724
2.84741,0.058794
2.97543,0.0627136
3.11919,0.0627136
3.2633,0.0744724
3.40741,0.0744724
3.55148,0.078392
3.67933,0.0744724
3.80732,0.0509548
3.93528,0.0627136
4.0633,0.0744724
4.19106,0.0744724
4.33523,0.058794
4.46337,0.0744724
4.59107,0.078392
4.71931,0.0901508
4.84721,0.078392
4.97494,0.09799
5.11937,0.0862312
5.26323,0.058794
5.39095,0.0705528
5.5193,0.0901508
5.64717,0.078392
5.77503,0.0666332
5.90303,0.0744724
6.03121,0.0940704
6.15912,0.105829
6.2871,0.0862312
6.41482,0.0862312
6.54305,0.0862312
6.68723,0.0901508
6.83118,0.0666332
6.97504,0.0862312
7.10319,0.0862312
7.2309,0.0705528
7.35886,0.078392
7.48704,0.078392
7.61491,0.0862312
7.74324,0.0666332
7.88701,0.0901508
8.03116,0.0901508
8.15884,0.078392
8.30305,0.0548744
8.44704,0.0823116
8.57501,0.0823116
8.71944,0.0666332
8.84715,0.078392
8.97485,0.0862312
9.11903,0.0744724
9.24683,0.0705528
9.37499,0.0744724
9.50302,0.0705528
9.63105,0.0666332
9.75873,0.0666332
9.88692,0.0744724
10.015,0.0744724
10.1427,0.0627136
10.271,0.0627136
10.399,0.058794
10.5269,0.0705528
10.655,0.0627136
10.7829,0.058794
10.9109,0.0548744
11.0386,0.0627136
11.1667,0.0627136
11.2949,0.0666332
11.4389,0.058794
11.567,0.0705528
11.6949,0.0627136
11.8228,0.0627136
11.9668,0.0666332
12.1109,0.0548744
12.2546,0.058794
12.3828,0.0705528
12.5106,0.0744724
12.6388,0.0705528
12.7666,0.058794
12.8948,0.058794
13.0228,0.0627136
