time,torque servo3
0,0
0.0463954,-0.55188
0.174137,-0.129347
0.301805,-0.113668
0.430012,-0.117588
0.558257,-0.105829
0.686027,-0.09799
0.814118,-0.113668
0.942079,-0.113668
1.07005,-0.10191
1.19813,-0.09799
1.32609,-0.09799
1.45422,-0.109749
1.58202,-0.113668
1.71005,-0.113668
1.83803,-0.117588
1.96603,-0.113668
2.09372,-0.113668
2.22224,-0.105829
2.34997,-0.109749
2.47787,-0.105829
2.62193,-0.113668
2.76592,-0.109749
2.90981,-0.121508
3.05388,-0.109749
3.19782,-0.105829
3.34198,-0.10191
3.48594,-0.09799
3.62985,-0.09799
3.7738,-0.0940704
3.91779,-0.10191
4.06179,-0.117588
4.20583,-0.109749
4.35014,-0.109749
4.49377,-0.10191
4.63798,-0.105829
4.78196,-0.109749
4.92562,-0.09799
5.06986,-0.0901508
5.21383,-0.09799
5.35774,-0.0940704
5.50181,-0.113668
5.64571,-0.09799
5.78969,-0.10191
5.93362,-0.105829
6.07762,-0.105829
6.20613,-0.105829
6.33386,-0.0940704
6.47742,-0.10191
6.60602,-0.105829
6.73392,-0.113668
6.87766,-0.105829
7.02149,-0.0940704
7.14957,-0.105829
7.27769,-0.09799
7.40583,-0.105829
7.53358,-0.09799
7.66159,-0.0901508
7.78925,-0.10191
7.91746,-0.09799
8.04588,-0.105829
8.17355,-0.10191
8.30164,-0.0940704
8.42961,-0.0940704
8.56083,-0.0940704
8.70172,-0.10191
8.82959,-0.0901508
8.95743,-0.0901508
9.08577,-0.10191
9.21388,-0.10191
9.34143,-0.105829
9.46976,-0.09799
9.59821,-0.09799
9.72547,-0.105829
9.85378,-0.109749
9.98186,-0.105829
10.1094,-0.109749
10.2379,-0.09799
10.3656,-0.113668
10.4933,-0.117588
10.6217,-0.113668
10.7496,-0.105829
10.8773,-0.10191
11.0059,-0.109749
11.1334,-0.117588
11.2613,-0.105829
11.3894,-0.10191
11.5177,-0.10191
11.6453,-0.113668
11.7733,-0.109749
11.9016,-0.109749
12.0299,-0.105829
12.1572,-0.105829
12.2854,-0.105829
12.4137,-0.09799
12.5412,-0.105829
12.6692,-0.105829
12.7973,-0.109749
12.9253,-0.113668
13.0538,-0.121508
