time,torque servo3
0,0
0.0477927,-0.495437
0.191058,-0.125427
0.335226,-0.113668
0.463307,-0.113668
0.591569,-0.109749
0.71929,-0.113668
0.847271,-0.0940704
0.975101,-0.09799
1.11908,-0.113668
1.26301,-0.117588
1.40689,-0.105829
1.55097,-0.105829
1.67912,-0.10191
1.80704,-0.10191
1.93487,-0.109749
2.06323,-0.105829
2.191,-0.09799
2.33515,-0.10191
2.47899,-0.09799
2.6069,-0.109749
2.73513,-0.10191
2.86297,-0.09799
2.99087,-0.105829
3.13472,-0.10191
3.27896,-0.09799
3.42276,-0.0940704
3.5508,-0.09799
3.67891,-0.10191
3.80702,-0.105829
3.93501,-0.09799
4.06301,-0.0901508
4.19077,-0.0862312
4.3191,-0.09799
4.44695,-0.105829
4.57477,-0.0940704
4.71894,-0.0901508
4.84706,-0.0940704
4.9746,-0.109749
5.11892,-0.105829
5.24686,-0.10191
5.37477,-0.10191
5.50261,-0.109749
5.63084,-0.105829
5.75872,-0.10191
5.88678,-0.09799
6.01485,-0.109749
6.14282,-0.109749
6.28677,-0.117588
6.43077,-0.117588
6.55874,-0.109749
6.6866,-0.105829
6.81473,-0.10191
6.94271,-0.113668
7.08683,-0.105829
7.21464,-0.10191
7.3426,-0.09799
7.47071,-0.113668
7.59851,-0.105829
7.72656,-0.109749
7.87068,-0.105829
8.01487,-0.09799
8.14241,-0.10191
8.27061,-0.105829
8.39841,-0.105829
8.52636,-0.105829
8.65467,-0.109749
8.7828,-0.113668
8.91085,-0.121508
9.05458,-0.117588
9.19843,-0.105829
9.32657,-0.117588
9.47052,-0.109749
9.59868,-0.109749
9.72661,-0.09799
9.85464,-0.109749
9.98259,-0.113668
10.1104,-0.105829
10.2542,-0.10191
10.3984,-0.09799
10.5265,-0.0940704
10.6546,-0.105829
10.7826,-0.105829
10.9105,-0.10191
11.0543,-0.0901508
11.1986,-0.09799
11.3263,-0.113668
11.4705,-0.113668
11.5986,-0.109749
11.7265,-0.10191
11.8545,-0.09799
11.9825,-0.10191
12.1103,-0.09799
12.2385,-0.10191
12.3665,-0.0940704
12.4943,-0.0940704
12.6381,-0.105829
12.7822,-0.109749
12.9261,-0.10191
13.0701,-0.09799
