time,torque servo3
0,0
0.0457194,0.50798
0.189561,0.0901508
0.317447,0.0705528
0.461783,0.0666332
0.605473,0.058794
0.749558,0.058794
0.893533,0.0666332
1.0376,0.0627136
1.18155,0.0744724
1.32514,0.0666332
1.46921,0.0548744
1.61323,0.0627136
1.75753,0.0548744
1.90148,0.0744724
2.02947,0.0744724
2.15769,0.0666332
2.30125,0.0666332
2.42961,0.0862312
2.55761,0.0901508
2.68541,0.0666332
2.81349,0.0627136
2.94124,0.0627136
3.06931,0.078392
3.19755,0.0823116
3.32545,0.0627136
3.45331,0.0627136
3.58125,0.0823116
3.70909,0.0862312
3.83741,0.078392
3.96517,0.058794
4.09374,0.0823116
4.22119,0.0744724
4.34946,0.0627136
4.47726,0.0509548
4.60507,0.0627136
4.73327,0.0744724
4.86143,0.0744724
4.98903,0.0705528
5.11714,0.0666332
5.2452,0.0862312
5.37332,0.078392
5.50153,0.0744724
5.62917,0.058794
5.75748,0.0744724
5.88521,0.058794
6.01309,0.0744724
6.14145,0.0666332
6.26888,0.0823116
6.39724,0.0862312
6.52588,0.078392
6.65348,0.0705528
6.78108,0.0627136
6.90942,0.0744724
7.03743,0.0744724
7.16507,0.0627136
7.29321,0.0431156
7.42106,0.0548744
7.54905,0.058794
7.67773,0.0666332
7.80568,0.0470352
7.93308,0.0470352
8.06147,0.0470352
8.1894,0.058794
8.31699,0.0470352
8.44497,0.0509548
8.57308,0.0509548
8.70116,0.0666332
8.82939,0.058794
8.95727,0.058794
9.08522,0.058794
9.21318,0.0627136
9.34126,0.0627136
9.46894,0.058794
9.59697,0.058794
9.72464,0.0509548
9.85307,0.0666332
9.98082,0.058794
10.1089,0.0627136
10.237,0.058794
10.3648,0.0627136
10.493,0.058794
10.6212,0.0470352
10.7488,0.0470352
10.8774,0.0548744
11.0052,0.0548744
11.1327,0.058794
11.2613,0.0548744
11.4052,0.0705528
11.5328,0.0666332
11.6615,0.058794
11.8052,0.0470352
11.9328,0.0627136
12.0607,0.0666332
12.1889,0.058794
12.3167,0.0470352
12.4448,0.0627136
12.573,0.0823116
12.7007,0.0744724
12.8291,0.0744724
