time,torque servo3
0,0
0.0474094,-0.564422
0.175152,-0.109749
0.303276,-0.109749
0.4311,-0.10191
0.559101,-0.10191
0.687358,-0.10191
0.815065,-0.105829
0.943186,-0.105829
1.07128,-0.10191
1.1991,-0.10191
1.32748,-0.0940704
1.45509,-0.10191
1.58298,-0.10191
1.71121,-0.0940704
1.8392,-0.09799
1.98325,-0.109749
2.12709,-0.113668
2.27089,-0.10191
2.41513,-0.105829
2.54318,-0.10191
2.67116,-0.0940704
2.79911,-0.10191
2.92711,-0.10191
3.05517,-0.09799
3.18314,-0.09799
3.31118,-0.10191
3.43905,-0.117588
3.56713,-0.105829
3.69502,-0.0940704
3.82316,-0.09799
3.95084,-0.109749
4.07905,-0.113668
4.20715,-0.109749
4.33502,-0.0940704
4.46284,-0.113668
4.59109,-0.105829
4.71903,-0.113668
4.84727,-0.105829
4.99099,-0.105829
5.13499,-0.109749
5.27932,-0.109749
5.423,-0.117588
5.56739,-0.09799
5.71137,-0.10191
5.85504,-0.113668
5.99897,-0.109749
6.14285,-0.113668
6.28686,-0.113668
6.43112,-0.113668
6.57475,-0.117588
6.7188,-0.09799
6.86305,-0.109749
7.00683,-0.113668
7.15063,-0.117588
7.29488,-0.113668
7.43888,-0.10191
7.58287,-0.09799
7.72667,-0.105829
7.87061,-0.10191
8.01472,-0.0901508
8.15877,-0.0901508
8.30279,-0.10191
8.44696,-0.109749
8.5909,-0.105829
8.73452,-0.09799
8.87868,-0.09799
9.02274,-0.09799
9.16656,-0.105829
9.29482,-0.0940704
9.42246,-0.0901508
9.55059,-0.09799
9.67899,-0.105829
9.80671,-0.113668
9.93461,-0.10191
10.0624,-0.0940704
10.1907,-0.10191
10.3187,-0.09799
10.4466,-0.10191
10.5746,-0.09799
10.7025,-0.09799
10.8306,-0.10191
10.959,-0.09799
11.0865,-0.105829
11.2148,-0.105829
11.3433,-0.0940704
11.4706,-0.10191
11.5993,-0.0940704
11.7272,-0.10191
11.8545,-0.0901508
11.9824,-0.09799
12.1105,-0.09799
12.2385,-0.09799
12.3672,-0.10191
12.4947,-0.09799
12.6225,-0.0940704
12.7508,-0.0940704
12.8785,-0.105829
13.0071,-0.105829
13.1344,-0.105829
