time,current servo4
0,0
0.0314775,0
0.1592604,-126.43
0.2876033,-252.86
0.4154357,-400.81
0.5273841,-513.79
0.6391235,-640.22
0.7513742,-718.23
0.8634719,-694.02
0.9751508,-718.23
1.087262,-677.88
1.199281,-653.67
1.311413,-742.44
1.423717,-753.2
1.535511,-675.19
1.647696,-664.43
1.759226,-780.1
1.887497,-688.64
2.015296,-650.98
2.143677,-718.23
2.273042,-707.47
2.399302,-648.29
2.527052,-745.13
2.655279,-769.34
2.783676,-645.6
2.911169,-696.71
3.039422,-747.82
3.169668,-650.98
3.295172,-688.64
3.423131,-731.68
3.551344,-653.67
3.679041,-691.33
3.80703,-723.61
3.935221,-715.54
4.063156,-672.5
4.191074,-753.2
4.319207,-747.82
4.446993,-648.29
4.575681,-774.72
4.703775,-815.07
4.831308,-650.98
4.959454,-750.51
5.087644,-707.47
5.218601,-667.12
5.343742,-715.54
5.471518,-774.72
5.599464,-683.26
5.727502,-677.88
5.855559,-772.03
5.983836,-677.88
6.111129,-675.19
6.23895,-772.03
6.367334,-691.33
6.496018,-659.05
6.623505,-777.41
6.750898,-739.75
6.87929,-653.67
7.007397,-707.47
7.134855,-726.3
7.263459,-653.67
7.391817,-691.33
7.519107,-758.58
7.647195,-672.5
7.774831,-664.43
7.906055,-755.89
8.031784,-696.71
8.158856,-680.57
8.287339,-763.96
8.415448,-710.16
8.543161,-650.98
8.671016,-769.34
8.798735,-734.37
8.926922,-696.71
9.055054,-723.61
9.182907,-763.96
9.311169,-696.71
9.439231,-688.64
9.56688,-788.17
9.695517,-726.3
9.823417,-667.12
9.951445,-807
10.07874,-750.51
10.20684,-675.19
10.31866,-742.44
10.43068,-750.51
10.54269,-672.5
10.65475,-694.02
10.76657,-720.92
10.8787,-710.16
10.99075,-661.74
11.10274,-688.64
11.21474,-774.72
11.32665,-675.19
11.43859,-667.12
11.55192,-747.82
11.66301,-704.78
11.77494,-696.71
11.88668,-675.19
11.9986,-739.75
12.23862,-669.81
12.35196,-680.57
12.46321,-685.95
12.57475,-685.95
12.68685,-685.95
12.79938,-685.95
12.91077,-685.95
13.02324,-685.95
13.13479,-685.95
13.24749,-685.95
13.3592,-685.95
13.47114,-685.95
13.58343,-685.95
13.69453,-685.95
13.8065,-685.95
13.91838,-685.95
14.031,-685.95
14.14287,-685.95
14.25448,-685.95
14.38249,-685.95
14.51041,-683.26
14.62245,-685.95
14.73426,-685.95
14.84633,-685.95
14.97451,-685.95
15.10263,-685.95
15.23041,-685.95
15.35874,-685.95
15.48641,-685.95
15.61458,-683.26
15.74256,-685.95
15.87026,-685.95
15.99833,-685.95
16.12675,-685.95
16.25453,-683.26
16.38271,-683.26
16.51093,-683.26
16.63856,-683.26
16.76628,-683.26
16.89473,-683.26
17.02231,-683.26
17.15028,-683.26
17.27833,-683.26
17.40663,-683.26
17.53419,-683.26
17.66267,-683.26
17.79058,-683.26
17.91835,-683.26
18.04664,-683.26
18.17499,-683.26
18.446,-683.26
18.57419,-546.07
18.70216,-411.57
18.81413,-298.59
18.9422,-295.9
19.07065,-317.42
19.20129,-303.97
19.31014,-322.8
19.42236,-330.87
19.53433,-325.49
19.64642,-328.18
19.75828,-325.49
19.87036,-328.18
19.98247,-320.11
20.09414,-330.87
20.20605,-333.56
20.31812,-333.56
20.43023,-322.8
20.54242,-336.25
20.65431,-322.8
20.76679,-325.49
20.87844,-322.8
20.99037,-325.49
21.1021,-325.49
21.21441,-328.18
21.32668,-312.04
21.4382,-312.04
21.55062,-333.56
21.6624,-325.49
21.77405,-322.8
21.88616,-312.04
21.99847,-325.49
22.126,-309.35
22.25403,-309.35
22.38202,-320.11
22.49453,-317.42
22.60625,-309.35
22.71791,-328.18
22.83038,-328.18
22.94189,-333.56
23.05379,-320.11
23.16584,-338.94
23.27799,-330.87
23.38976,-322.8
23.50189,-317.42
23.61391,-344.32
23.72614,-336.25
23.83833,-338.94
23.95081,-314.73
24.06236,-328.18
24.30191,-360.46
24.41418,-320.11
24.52658,-320.11
24.63805,-320.11
24.75028,-320.11
24.86204,-320.11
24.97384,-320.11
25.08612,-320.11
25.198,-320.11
25.31017,-320.11
25.42235,-320.11
25.53373,-320.11
25.64601,-320.11
25.75806,-320.11
25.86961,-320.11
25.98152,-320.11
26.0935,-320.11
26.2055,-320.11
26.31773,-320.11
26.42957,-320.11
26.54139,-320.11
26.65367,-322.8
26.76554,-322.8
26.87808,-322.8
26.98992,-322.8
27.10141,-322.8
27.21355,-322.8
27.32585,-322.8
27.43808,-322.8
27.54944,-322.8
27.66165,-322.8
27.77392,-322.8
27.9015,-322.8
28.03008,-322.8
28.15761,-322.8
28.28547,-322.8
28.41417,-322.8
28.54202,-322.8
28.66964,-322.8
28.79802,-322.8
28.9262,-322.8
29.03775,-322.8
29.15013,-322.8
29.27823,-322.8
29.40609,-322.8
29.53402,-322.8
29.66174,-322.8
29.77374,-322.8
29.88561,-322.8
29.99817,-322.8
30.26949,-322.8
30.3819,-274.38
30.49385,-349.7
30.60574,-328.18
30.71747,-338.94
30.82992,-322.8
30.94165,-355.08
31.06955,-347.01
31.18177,-341.63
31.29395,-303.97
31.40596,-330.87
31.51881,-336.25
31.64573,-344.32
31.75796,-344.32
31.88564,-344.32
31.99791,-330.87
32.10968,-320.11
32.22135,-322.8
32.33373,-344.32
32.44568,-328.18
32.5574,-317.42
32.66963,-322.8
32.78198,-325.49
32.89386,-325.49
33.00551,-320.11
33.11716,-328.18
33.22933,-333.56
33.3416,-328.18
33.45377,-303.97
33.56577,-317.42
33.6775,-328.18
33.78967,-333.56
33.90118,-320.11
34.01364,-320.11
34.12553,-338.94
34.23754,-336.25
34.34988,-306.66
34.4614,-338.94
34.57325,-330.87
34.68493,-336.25
34.79751,-330.87
34.90942,-338.94
35.0218,-325.49
35.13409,-325.49
35.24568,-328.18
35.3573,-355.08
35.46899,-341.63
35.59763,-317.42
35.72514,-333.56
35.85309,-336.25
35.98102,-330.87
